Cluster	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
CENPA	GO:0007059	chromosome segregation	80/381	383/13095	0.2088772845953	7.17912871857075	21.2460030577307	1.56341034994254e-46	4.62144099443014e-43	4.11259206790148e-43	ESPL1/FBXO5/ZWILCH/MIS18A/HSPA1B/HAUS8/HASPIN/HJURP/ZWINT/BUB1/CDK1/CDC6/ECT2/GEN1/NUF2/OIP5/NEK2/NDC1/PLK1/SGO2/SGO1/SKA3/SKA1/SMC6/STIL/RCC1/TPX2/TUBB/ACTL6A/KIF15/KIF14/KIF11/KIF4A/KIF23/KIF2C/KIFC1/MKI67/RACGAP1/MYBL2/NCAPD2/NCAPG2/NCAPH/NCAPG/NDC80/NUP37/TRIP13/PSRC1/PTTG1/PPP1CC/MAD2L1/KIF18A/KIF18B/FAM83D/SPAG5/SPC25/AURKA/AURKB/TACC3/BCCIP/C9orf78/BIRC5/TUBG1/BUB1B/UBE2C/CCNB2/CCNB1/CCNE1/CDC20/CDCA8/CDCA2/CENPU/CENPO/CENPM/CENPL/CENPI/CENPE/DLGAP5/RAN/TTK/KNSTRN	80
CENPA	GO:0000280	nuclear division	72/381	370/13095	0.194594594594595	6.68823153862524	19.2135132890241	1.49963302711107e-39	1.47763840938011e-36	1.31494138061423e-36	ESPL1/FBXO5/ZWILCH/HSPA1B/HASPIN/ZWINT/RAD54L/ANLN/CKS2/BORA/BUB1/CDK1/EME1/GEN1/NUF2/NEK2/NDC1/PLK1/SGO1/SKA3/SKA1/RCC1/TPX2/KIF15/KIF14/KIF11/KIF4A/KIF23/KIF2C/KIFC1/MASTL/MKI67/RACGAP1/MYBL2/NCAPD2/NCAPG2/NCAPH/NCAPG/NDC80/TRIP13/RAD51AP1/PSRC1/PTTG1/PPP1CC/MAD2L1/KIF18A/KIF18B/RAD51/CDC25C/SPAG5/SPC25/AURKA/AURKB/BCCIP/C9orf78/BIRC5/TUBG1/BUB1B/UBE2C/CCNB2/CCNB1/CCNE1/CDC20/CDCA8/CDCA2/CENPI/CENPE/CHEK1/DLGAP5/RAN/TTK/KNSTRN	72
CENPA	GO:0090068	positive regulation of cell cycle process	47/381	229/13095	0.205240174672489	7.05412096413712	15.9994338200855	6.70444922519645e-27	2.42768075502124e-24	2.16037825183323e-24	ESPL1/FBXO5/DBF4/BUB1/CDK1/CDC6/EZH2/ECT2/GEN1/NPM1/MTA3/PLK4/SKA3/SKA1/SMC6/STIL/RRM2/KIF14/KIF23/RACGAP1/NCAPD2/NCAPG2/NCAPH/NCAPG/NDC80/RAD51AP1/POC1A/MAD2L1/RHNO1/FAM83D/CDC25C/CDC25A/SPAG5/AURKA/AURKB/TFDP1/BIRC5/UBE2C/CCNB1/CCNE1/CDC20/CDCA8/CHEK1/CPSF3/DLGAP5/CIT/DBF4B	47
CENPA	GO:0051983	regulation of chromosome segregation	36/381	124/13095	0.290322580645161	9.97840995681991	17.3892598412837	2.08113139105688e-26	5.12652032663678e-24	4.5620590756589e-24	ESPL1/FBXO5/ZWILCH/HASPIN/ZWINT/BUB1/CDK1/CDC6/GEN1/NUF2/PLK1/SKA3/SKA1/SMC6/ACTL6A/KIF2C/NCAPD2/NCAPG2/NCAPH/NCAPG/NDC80/TRIP13/MAD2L1/SPC25/AURKB/TACC3/C9orf78/BIRC5/BUB1B/UBE2C/CCNB1/CDC20/CDCA8/CENPE/DLGAP5/TTK	36
CENPA	GO:0050000	chromosome localization	27/381	113/13095	0.238938053097345	8.21231969897568	13.3291035316249	1.15377022199758e-17	7.25647824728689e-16	6.45749559859338e-16	ZWILCH/ZWINT/CDK1/ECT2/NUF2/NEK2/SGO1/SKA3/SKA1/KIF14/KIF2C/KIFC1/RACGAP1/NDC80/PSRC1/KIF18A/FAM83D/SPAG5/SPC25/AURKB/BIRC5/CCNB1/CDCA8/CENPE/DLGAP5/TTK/KNSTRN	27
CENPA	GO:0051052	regulation of DNA metabolic process	50/381	458/13095	0.109170305676856	3.7521920022006	10.3787972314972	3.9973489977469e-16	2.18817845135923e-14	1.94724661703109e-14	SUPT7L/FBXO5/FOXM1/NSMCE4A/HMGB1/DBF4/DKC1/CCT3/CCT4/CCT7/CCT8/CDK1/CDK2/CDC6/CGAS/FAF1/GMNN/H2AX/NEK2/PCNA/PLK1/SMC6/SMG5/RFC4/USP1/TAF5/ACTL6A/KPNA2/RAD51AP1/POLE3/DYNLL1/WRNIP1/RAD51/CDC25A/SSBP1/AUNIP/AURKB/TFDP1/TICRR/TIPIN/HNRNPC/HNRNPD/CCT6A/CCNA2/CEBPG/CHEK1/DBF4B/DSCC1/HNRNPA2B1/CHRAC1	50
CENPA	GO:0006261	DNA-templated DNA replication	27/381	158/13095	0.170886075949367	5.87336788597628	10.6683806764972	8.2898903943028e-14	4.01719934517362e-12	3.57488112085638e-12	FBXO5/GINS4/GINS1/DBF4/CDK1/CDK2/CDC6/EME1/GEN1/GMNN/ORC1/PCNA/RFC4/MCM10/MGME1/POLE3/POLE2/DYNLL1/WRNIP1/RAD51/SSBP1/TICRR/TIPIN/TRAIP/CCNE1/DBF4B/CHRAC1	27
CENPA	GO:0140694	membraneless organelle assembly	38/381	396/13095	0.095959595959596	3.29813886900501	8.03890047763312	8.82541280506055e-11	3.38804159113753e-09	3.01499748459963e-09	FBXO5/HSPA1B/HAUS8/ANLN/CDK2/NPM1/NEK2/PLK4/PLK1/SKA3/SKA1/STIL/RCC1/TPX2/TUBB/KIF15/KIF11/KIF4A/KIF23/KIFC1/CNTROB/MRTO4/RACGAP1/MYBL2/NDC80/SPAG5/AURKA/AURKB/BCCIP/BIRC5/BRIX1/CCNB2/CDC20/CDCA8/CENPE/DLGAP5/LSM14B/WDR62	38
CENPA	GO:0006403	RNA localization	23/381	185/13095	0.124324324324324	4.2730368163439	7.76124130115213	4.17435251491518e-09	1.37104289267659e-07	1.2200826824296e-07	DKC1/CCT3/CCT4/CCT7/CCT8/NDC1/SLBP/SMG5/EIF4A3/NUP210/NUP205/NUP107/NOP58/NUP37/PNPT1/SRSF7/SRSF1/SRSF3/ALYREF/CCT6A/CKAP5/RAN/HNRNPA2B1	23
CENPA	GO:0065004	protein-DNA complex assembly	22/381	195/13095	0.112820512820513	3.87764990914597	7.00838514261901	5.44944561490423e-08	1.62712739774312e-06	1.44797071681506e-06	MIS18A/HJURP/HMGB2/HMGB1/GMNN/H2AX/NPM1/OIP5/NASP/TAF5/MED30/GTF2A2/POLE3/RAD51/SSRP1/ASF1B/CENPO/CENPI/CENPE/DLGAP5/ANP32B/CHRAC1	22
CENPA	GO:0032200	telomere organization	20/381	174/13095	0.114942528735632	3.95058376323649	6.78253528352957	1.62784547626294e-07	4.49711329704042e-06	4.00195361060608e-06	NSMCE4A/DKC1/CCT3/CCT4/CCT7/CCT8/CDK2/NEK2/PCNA/SMC6/SMG5/ACTL6A/RAD51/AURKB/DCLRE1C/HNRNPC/HNRNPD/CCT6A/CCNE1/HNRNPA2B1	20
CENPA	GO:0032886	regulation of microtubule-based process	23/381	235/13095	0.0978723404255319	3.36388004690903	6.32989395448749	3.69335825918438e-07	9.66156372933541e-06	8.59776645524151e-06	HSPA1B/HAUS8/BORA/CCNF/GEN1/NPM1/PLK4/PLK1/SKA3/SKA1/STIL/RCC1/TPX2/POC1A/PSRC1/KIF18A/SPAG5/STMN2/AURKA/AURKB/TACC3/CKAP5/WDR62	23
CENPA	GO:1904867	protein localization to Cajal body	6/381	12/13095	0.5	17.1850393700787	9.70975485016454	4.64720592169289e-07	1.15438157180875e-05	1.02727709847948e-05	DKC1/CCT3/CCT4/CCT7/CCT8/CCT6A	6
CENPA	GO:1904872	regulation of telomerase RNA localization to Cajal body	6/381	12/13095	0.5	17.1850393700787	9.70975485016454	4.64720592169289e-07	1.15438157180875e-05	1.02727709847948e-05	DKC1/CCT3/CCT4/CCT7/CCT8/CCT6A	6
CENPA	GO:0000281	mitotic cytokinesis	14/381	94/13095	0.148936170212766	5.11894789747026	6.93776202152812	5.16474476679235e-07	1.27224879421985e-05	1.13216641861527e-05	ESPL1/ANLN/ECT2/PLK1/KIF4A/KIF23/CNTROB/RACGAP1/KIF20A/AURKB/BIRC5/CDCA8/CEP55/CIT	14
CENPA	GO:0006397	mRNA processing	33/381	449/13095	0.0734966592427617	2.52608596531224	5.69617249913577	9.71889017150542e-07	2.2983231477576e-05	2.04526370851301e-05	NPM1/PUS7/SLBP/EFTUD2/SNRNP40/EIF4A3/HNRNPH3/PNPT1/TARDBP/GEMIN2/GEMIN6/RBM28/RBM17/RRP1B/PRPF19/SF3B6/SF3B4/SNRPG/SRSF7/SRSF1/SRSF3/C9orf78/ALYREF/TRMT6/TRMT10C/HNRNPC/CCNB1/USP39/CPSF3/CSTF2/NCL/DDX20/HNRNPA2B1	33
CENPA	GO:0001824	blastocyst development	14/381	115/13095	0.121739130434783	4.18418349880178	5.93700225567134	6.06351618025952e-06	0.000121930298155423	0.000108505026383591	GINS4/GINS1/NASP/NEK2/RRM2/ACTL6A/NCAPG2/PPP1CC/PRPF19/SF3B6/ASF1B/TEAD4/CHEK1/ZP3	14
CENPA	GO:0031055	chromatin remodeling at centromere	5/381	11/13095	0.454545454545455	15.6227630637079	8.39871937522414	8.12076410660474e-06	0.000157927491441603	0.00014053870846541	MIS18A/HJURP/OIP5/NASP/CENPI	5
CENPA	GO:0007339	binding of sperm to zona pellucida	6/381	21/13095	0.285714285714286	9.82002249718785	7.00217003356029	2.18429544654824e-05	0.000386633373652491	0.000344062673868519	CCT3/CCT4/CCT7/CCT8/SPA17/ZP3	6
CENPA	GO:1904666	regulation of ubiquitin protein ligase activity	5/381	14/13095	0.357142857142857	12.2750281214848	7.30665718187515	3.27338724240252e-05	0.000556099579801256	0.000494869613960308	FBXO5/PLK1/MAD2L1/UBE2C/CDC20	5
CENPA	GO:0051653	spindle localization	9/381	57/13095	0.157894736842105	5.4268545379196	5.79808721571391	3.55442532049565e-05	0.000600393214136293	0.000534286248175556	ESPL1/PLK1/SKA3/SKA1/NDC80/MAD2L1/SPAG5/BCCIP/SAPCD2	9
CENPA	GO:0031100	animal organ regeneration	8/381	47/13095	0.170212765957447	5.85022616853744	5.76629023519147	5.55371391078059e-05	0.00090202078682788	0.000802702779817275	EZH2/PCNA/SLC7A5/PNPT1/SRSF1/AURKA/CCNA2/CAD	8
CENPA	GO:0046112	nucleobase biosynthetic process	5/381	17/13095	0.294117647058824	10.1088466882816	6.50541099331478	9.41295018855636e-05	0.00144169330349081	0.00128295405078824	GART/GMPS/PAICS/CTPS1/CAD	5
CENPA	GO:0045814	negative regulation of gene expression, epigenetic	14/381	152/13095	0.0921052631578947	3.16566514711977	4.64893183400737	0.000140020271956036	0.00204900952426754	0.00182340104021956	H2AZ1/MIS18A/HMGB1/CBX3/CDK2/EZH2/H2AX/OIP5/LMNB1/SUV39H2/PHF19/POLE3/SMYD5/CHEK1	14
CENPA	GO:0022613	ribonucleoprotein complex biogenesis	27/381	437/13095	0.0617848970251716	2.12355177570767	4.13531708643223	0.000192843181792258	0.0027538379003764	0.00245062350012129	RPS27A/DKC1/LYAR/NPM1/PNO1/EXOSC9/EIF4A3/MRTO4/NOL10/NOLC1/NOP58/GEMIN2/GEMIN6/RIOK1/RRP36/RRP1B/PRPF19/SF3B6/SF3B4/SNRPG/SRSF1/BRIX1/USP39/UTP11/RAN/DDX20/WDR43	27
CENPA	GO:0006402	mRNA catabolic process	18/381	241/13095	0.0746887966804979	2.56705982291633	4.25042641760801	0.000245012552417473	0.0034324981277064	0.00305455908451617	HSPA1B/SERBP1/E2F1/NPM1/SUPV3L1/SMG5/EXOSC9/EIF4A3/MRTO4/PAIP1/ELAVL1/PNPT1/TARDBP/SRSF1/HNRNPC/HNRNPD/LSM14B/LARP4B	18
CENPA	GO:0009156	ribonucleoside monophosphate biosynthetic process	6/381	32/13095	0.1875	6.44438976377953	5.3377752926865	0.000278230257259276	0.00386126122280948	0.00343611273976244	GART/GMPS/PAICS/ADSS1/CAD/RFK	6
CENPA	GO:0009988	cell-cell recognition	7/381	49/13095	0.142857142857143	4.91001124859392	4.74673418728712	0.000500021533335669	0.00651129362352528	0.00579436036079683	CCT3/CCT4/CCT7/CCT8/SPA17/CCL21/ZP3	7
CENPA	GO:0042770	signal transduction in response to DNA damage	15/381	193/13095	0.077720207253886	2.67124964301742	4.04901155182914	0.000524203679553021	0.006796254722626	0.00604794549955216	FOXM1/GTSE1/CDK1/CDK2/E2F1/EME1/H2AX/NPM1/PLK1/RAD51/RHNO1/PRPF19/TICRR/TIPIN/CHEK1	15
CENPA	GO:0031507	heterochromatin formation	11/381	121/13095	0.0909090909090909	3.12455261274159	4.06425343480348	0.000797956145884088	0.00978737911715089	0.00870972879914539	H2AZ1/MIS18A/HMGB1/CBX3/CDK2/EZH2/H2AX/OIP5/LMNB1/POLE3/SMYD5	11
CENPA	GO:0006913	nucleocytoplasmic transport	20/381	315/13095	0.0634920634920635	2.1822272215973	3.67661671775571	0.00092279010335662	0.0109548897410529	0.00974868936076176	CDK1/ECT2/NPM1/NDC1/SMG5/KPNA2/EIF4A3/NUP210/NUP205/NUP107/NUP37/ELAVL1/PPP1CC/TARDBP/SRSF3/ALYREF/CSE1L/ANP32B/RAN/HNRNPA2B1	20
CENPA	GO:0006457	protein folding	14/381	189/13095	0.0740740740740741	2.54593175853018	3.70580824636408	0.0012708906512667	0.0145610572292418	0.0129577957466972	HSPA1B/HSPA14/HSPE1/HSPH1/HSPD1/CCT3/CCT4/CCT7/CCT8/VBP1/PDCD5/AHSA1/CCT6A/CLU	14
CENPA	GO:0030010	establishment of cell polarity	12/381	153/13095	0.0784313725490196	2.69569245020843	3.65215883286347	0.00171418569464607	0.019193685277931	0.0170803431057437	PLK1/SKA3/SKA1/NDC80/PARD3/MAD2L1/FRMD4A/RAB10/SPAG5/BCCIP/CCL21/SAPCD2	12
CENPA	GO:0001556	oocyte maturation	5/381	31/13095	0.161290322580645	5.54356108712217	4.38426387475682	0.00184899400078464	0.0204705103607468	0.0182165819355837	FBXO5/TRIP13/AURKA/CCNB1/LSM14B	5
CENPA	GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	5/381	32/13095	0.15625	5.37032480314961	4.28474315164986	0.00213987617551156	0.0231702343399713	0.02061904978833	CDC6/CDC25C/CDC25A/BCCIP/CDKN3	5
CENPA	GO:0051292	nuclear pore complex assembly	3/381	10/13095	0.3	10.3110236220472	5.09880164850073	0.00251794428779659	0.0264876986289207	0.0235712409634901	NDC1/NUP205/NUP107	3
CENPA	GO:0051443	positive regulation of ubiquitin-protein transferase activity	3/381	10/13095	0.3	10.3110236220472	5.09880164850073	0.00251794428779659	0.0264876986289207	0.0235712409634901	PLK1/UBE2C/CDC20	3
CENPA	GO:0141188	nucleic acid catabolic process	19/381	334/13095	0.0568862275449102	1.95518411994908	3.06108595913102	0.00421802566879203	0.0410147495952278	0.0364987747448452	HSPA1B/SERBP1/DKC1/E2F1/NPM1/SUPV3L1/SMG5/EXOSC9/EIF4A3/MRTO4/PAIP1/ELAVL1/PNPT1/TARDBP/SRSF1/HNRNPC/HNRNPD/LSM14B/LARP4B	19
CENPA	GO:0031145	anaphase-promoting complex-dependent catabolic process	4/381	24/13095	0.166666666666667	5.72834645669291	4.01345184859889	0.00472480526732174	0.0453458583448151	0.040353001924255	CDK2/PLK1/UBE2C/CDC20	4
FOXM1	GO:0007059	chromosome segregation	66/333	383/13095	0.172323759791123	6.77651541881307	18.5334937833703	1.42424620478584e-36	2.08734679239911e-33	1.8051549340738e-33	BIRC5/TOP2A/BUB1B/CCNB2/CCNB1/CDCA8/CDC20/CENPK/CENPI/CENPH/CENPF/CENPE/CHEK2/HASPIN/ESPL1/ACTL6A/HAUS4/HDAC3/HJURP/SLC25A5/ZWINT/NCAPG2/NCAPD2/RAN/TTK/KIFC1/KIF4A/KIF11/KIF15/KIF23/KIF2C/KMT5A/CDK1/BUB3/BUB1/ECT2/NDE1/NEK2/PLK1/INCENP/TRIP13/SGO2/SGO1/SKA3/SKA1/RCC2/TPX2/SMC3/STIL/MKI67/MAD2L1/NCAPG/NCAPH/NDC80/KIF18B/KIF18A/NUP62/NUP37/RACGAP1/FAM83D/DLGAP5/SPC25/CHAMP1/AURKA/KNSTRN/BCCIP	66
FOXM1	GO:0140014	mitotic nuclear division	56/333	260/13095	0.215384615384615	8.46985446985447	19.6516849580332	2.22136941369185e-36	2.08734679239911e-33	1.8051549340738e-33	BIRC5/BUB1B/CCNB1/CDCA8/CDC20/CENPK/CENPI/CENPF/CENPE/CHEK1/CHEK2/HASPIN/ESPL1/ZWINT/NCAPG2/NCAPD2/RAN/TTK/KIFC1/KIF4A/KIF11/KIF15/KIF23/KIF2C/KMT5A/CDK1/BORA/BUB3/BUB1/NDE1/NEK2/PLK1/INCENP/TRIP13/SKA3/SKA1/TPX2/SMC3/MKI67/MAD2L1/NCAPG/NCAPH/NDC80/KIF18B/KIF18A/KIF20B/NUP62/RACGAP1/CDC25C/FBXO43/DLGAP5/SPC25/CHAMP1/AURKA/KNSTRN/BCCIP	56
FOXM1	GO:0006260	DNA replication	48/333	270/13095	0.177777777777778	6.99099099099099	16.0675913092351	3.36238570746949e-27	1.18482066366956e-24	1.02464280243412e-24	TICRR/DNAJA3/TRAIP/CARM1/CCNA2/CHEK1/DBF4B/DDX11/WDHD1/TIMELESS/GINS4/ACTL6A/SUPT16H/SET/DTL/BLM/KMT5A/CDK1/CDK2/EXO1/FAF1/FEN1/DBF4/E2F8/NASP/MCM2/MCM4/MCM6/MCM7/POLE/POLQ/ORC1/RRM1/RFC5/TWNK/SMC3/MCMBP/MCM10/CDC25A/PARP1/POLD1/POLD3/POLE3/PRIM2/RBBP8/RAD51/RFWD3/SSRP1	48
FOXM1	GO:0044770	cell cycle phase transition	63/333	500/13095	0.126	4.95486486486486	14.5652009130792	7.44680262267487e-27	2.33250406592449e-24	2.01716899112456e-24	TICRR/BIRC5/BRCC3/BUB1B/CCNA2/CCNB2/CCNB1/CDCA8/CDC20/CENPF/CENPE/CHEK1/CHEK2/CLSPN/DBF4B/HASPIN/WDR76/ESPL1/ERCC3/TIMELESS/ACTL6A/ZWINT/TTK/DTL/BLM/CCNF/CDK1/CDK2/CKS2/BUB3/BUB1/EZH2/DBF4/E2F1/MDC1/MELK/MSH2/PLK1/POLE/ORC1/INCENP/TRIP13/RRM2/RRM1/SKA3/SKA1/SKP2/RCC2/TTI1/STIL/MAD2L1/NDC80/FAM83D/CDC25A/CDC25C/RBBP8/RAD51/RHNO1/RFWD3/DLGAP5/SPC25/AURKA/TFDP1	63
FOXM1	GO:0007346	regulation of mitotic cell cycle	60/333	457/13095	0.131291028446389	5.16293098349991	14.6324500505836	1.56519989377085e-26	4.41229850054001e-24	3.81579258312977e-24	TICRR/BIRC5/BRCC3/BUB1B/CCNB1/CDCA8/CDC20/CENPF/CENPE/CHEK1/CHEK2/CKS1B/CLSPN/DBF4B/HASPIN/ESPL1/ERCC3/ACTL6A/HDAC3/ZWINT/TTK/DTL/BLM/CDK1/CDK2/CKS2/BORA/BUB3/BUB1/EZH2/E2F1/NEK2/MDC1/MSH2/PLK1/ORC1/INCENP/TRIP13/RRM2/RRM1/SKA3/SKA1/RCC2/STIL/USP5/INTS13/MKI67/MAD2L1/NDC80/KIF20B/NUP62/CDC25A/CDC25C/FBXO43/RBBP8/RFWD3/DLGAP5/SPC25/AURKA/TFDP1	60
FOXM1	GO:0050000	chromosome localization	28/333	113/13095	0.247787610619469	9.74408036354939	15.0793101781033	2.66939252523643e-20	2.50833917621383e-18	2.16923266261318e-18	BIRC5/CCNB1/CDCA8/CENPF/CENPE/ZWINT/TTK/KIFC1/KIF2C/CDK1/BUB3/ECT2/NDE1/NEK2/INCENP/SGO1/SKA3/SKA1/RCC2/NDC80/KIF18A/NUP62/RACGAP1/FAM83D/DLGAP5/SPC25/CHAMP1/KNSTRN	28
