gene	lfc_tcga	padj_tcga	lfc_mtbrc	padj_mtbrc	sig_tcga	sig_mtbrc	concordant	category
EIF2B3	0.0926776268983435	0.153755228410187	NA	NA	FALSE	FALSE	FALSE	Not DE
EIF2S2	0.907690750365188	1.86467846431778e-56	0.222625033309935	2.71121641880301e-06	TRUE	FALSE	FALSE	TCGA only
EIF3A	-0.133465089876586	0.0494475117819242	0.0500249320803437	0.425070618811472	FALSE	FALSE	FALSE	Not DE
EIF3C	0.118391543787785	0.226759400938469	0.184244750964306	8.54351103413305e-05	FALSE	FALSE	FALSE	Not DE
EIF3CL	0.274691207048811	0.0261869614145653	NA	NA	FALSE	FALSE	FALSE	Not DE
EIF3D	-0.0789262681881097	0.212247095643733	0.00465402149689974	0.935771134666903	FALSE	FALSE	FALSE	Not DE
EIF3E	0.294950140528629	1.54370668221068e-05	0.355613937207447	8.3736530179448e-10	FALSE	FALSE	FALSE	Not DE
EIF3G	0.05075079164613	0.553647586773607	-0.282229537069568	3.71078320462878e-08	FALSE	FALSE	FALSE	Not DE
EIF3J	0.212413958959761	5.12952273372124e-05	-0.0119447312355199	0.7952615497293	FALSE	FALSE	FALSE	Not DE
EIF4A1	-0.393151368257879	0.0017266637942363	0.199492713799697	0.0183643280053906	FALSE	FALSE	FALSE	Not DE
EIF4A3	1.02548023068825	2.78433663814773e-72	0.280292227559289	1.90930286293096e-07	TRUE	FALSE	FALSE	TCGA only
EIF4EBP1	2.10176393253473	3.37113248990238e-65	0.648163678515608	4.04169247268066e-23	TRUE	TRUE	TRUE	Concordant up
EIF4G1	0.795648177117577	3.43271850125006e-46	0.366234170551303	5.48100307740015e-16	TRUE	FALSE	FALSE	TCGA only
EIF4G2	0.0664815059330582	0.263086461566581	0.121348702398935	0.143188333057464	FALSE	FALSE	FALSE	Not DE
EIF4H	0.116735910016583	0.0135388071623681	0.102662318453986	0.160753071231202	FALSE	FALSE	FALSE	Not DE
EIF5	-0.400133608289994	4.92403735225485e-12	-0.268190663794859	1.69198023237164e-05	FALSE	FALSE	FALSE	Not DE
EIF5A	1.3234313062726	8.8885652587027e-67	0.33841915573386	7.12986125704817e-08	TRUE	FALSE	FALSE	TCGA only
EIF5A2	-0.0748938607050949	0.431006162404265	-0.00465817822757254	0.905559118002152	FALSE	FALSE	FALSE	Not DE
EIF5B	0.739316784180889	9.51989541536253e-28	0.387049162410721	2.11454978073552e-25	TRUE	FALSE	FALSE	TCGA only
ELAC2	0.153827845074089	0.00396067131870837	0.0800245829895057	0.0624377549370277	FALSE	FALSE	FALSE	Not DE
ELAVL1	0.967590928032884	6.87597493584289e-119	0.220349387571323	0.000238657137370236	TRUE	FALSE	FALSE	TCGA only
ELOF1	0.604348926185001	1.43283416923298e-14	0.0248408592915049	0.497345167451354	TRUE	FALSE	FALSE	TCGA only
EMD	0.730269783682408	3.0870565950775e-25	0.217300217297982	3.73371613785425e-05	TRUE	FALSE	FALSE	TCGA only
EML4	0.799042614207117	3.15663168160836e-32	0.625807807752844	1.42285513909179e-35	TRUE	TRUE	TRUE	Concordant up
EMSY	0.093943160796041	0.230561389710305	NA	NA	FALSE	FALSE	FALSE	Not DE
ENO1	1.33929753511291	5.79488631321279e-64	0.750184554630602	1.64392012063908e-34	TRUE	TRUE	TRUE	Concordant up
ENSA	0.736856566752945	3.08298539750416e-32	0.181476599594754	0.00699429226930388	TRUE	FALSE	FALSE	TCGA only
EP300	-0.212662191118082	0.00415030641799131	-0.104783522590439	0.0391224085285193	FALSE	FALSE	FALSE	Not DE
EP400	-0.222191263854713	0.000164614493916036	-0.225054262104053	5.13249376829518e-09	FALSE	FALSE	FALSE	Not DE
EPB41L2	-1.00184144347648	4.70724540280007e-19	0.138469210673997	0.0319482196856542	TRUE	FALSE	FALSE	TCGA only
EPB41L3	-1.04203535676619	6.68989817000364e-16	-0.366011072158376	2.09070072681494e-06	TRUE	FALSE	FALSE	TCGA only
EPC2	-0.439591628405107	2.32638982413517e-13	NA	NA	FALSE	FALSE	FALSE	Not DE
ERCC3	0.233878011218595	1.11715693274881e-06	0.167939909860606	2.17780826247072e-07	FALSE	FALSE	FALSE	Not DE
ERCC6	0.182038139073883	0.0265541953228823	NA	NA	FALSE	FALSE	FALSE	Not DE
ERF	0.603192815496836	1.62060219182242e-12	0.0772621453675614	0.127316144935355	TRUE	FALSE	FALSE	TCGA only
ESF1	0.228911705201485	0.000394529809403276	NA	NA	FALSE	FALSE	FALSE	Not DE
ESRRA	0.67186854431701	1.99322602028859e-11	0.349166205313299	1.05269123660293e-13	TRUE	FALSE	FALSE	TCGA only
ETFA	-0.54080593623805	5.21520520596362e-11	-0.12596282853633	0.140234923333414	TRUE	FALSE	FALSE	TCGA only
ETFB	-0.424445386493843	0.00174720019510354	-0.43170629812713	6.68814550227576e-06	FALSE	FALSE	FALSE	Not DE
EXOC1	-0.33576140879201	5.90919261449739e-09	-0.0629325010771099	0.152604220286002	FALSE	FALSE	FALSE	Not DE
EXOG	-0.0134332488786463	0.856762101977661	-0.0992365736691171	0.17422130567198	FALSE	FALSE	FALSE	Not DE
EXOSC10	0.0279372535800789	0.588839915512126	-0.078535141187177	0.217096916545206	FALSE	FALSE	FALSE	Not DE
EYA3	0.365538699505093	4.9680642993378e-10	0.406605350547205	2.70507283968138e-22	FALSE	FALSE	FALSE	Not DE
FABP5	0.957449076672535	1.74152978962598e-08	1.08016377189256	3.6993949382456e-19	TRUE	TRUE	TRUE	Concordant up
FAIM	0.431127214285787	3.97106051018095e-10	0.390430312071118	1.77312670272226e-09	FALSE	FALSE	FALSE	Not DE
FAM122A	-1.03934907101204	7.07976574381725e-67	-0.247725945462928	1.88530719689064e-09	TRUE	FALSE	FALSE	TCGA only
FAM122B	0.340133003628088	1.3012767907066e-08	0.173686507953625	2.56337741168699e-05	FALSE	FALSE	FALSE	Not DE
FAM126A	-1.06964719785093	1.04946007357439e-32	NA	NA	TRUE	FALSE	FALSE	TCGA only
FAM133B	0.108927761793067	0.0522904266979033	0.0546883872336062	0.428714778390189	FALSE	FALSE	FALSE	Not DE
FAM169A	-0.156442005123772	0.323473567639318	NA	NA	FALSE	FALSE	FALSE	Not DE
FAM50A	1.04341532238706	9.38571700271271e-25	0.128949543609067	0.0142169026322319	TRUE	FALSE	FALSE	TCGA only
FAM76B	0.01506519591484	0.838421775301849	0.108635436158121	0.00387537581032457	FALSE	FALSE	FALSE	Not DE
FANCD2	1.97122448944389	1.77849853395148e-121	0.852527186880225	1.25583263990817e-42	TRUE	TRUE	TRUE	Concordant up
FANCI	2.36829093140984	9.10802882961839e-169	0.690989960291631	3.8729376745411e-32	TRUE	TRUE	TRUE	Concordant up
FBXO45	1.27430115341803	2.9825273711863e-87	NA	NA	TRUE	FALSE	FALSE	TCGA only
FEN1	2.2551939847833	4.16027193486336e-207	1.12410024613265	6.91985572403725e-56	TRUE	TRUE	TRUE	Concordant up
FER	-1.03109330832808	9.49080195247052e-29	-0.06038133697936	0.0164699064984207	TRUE	FALSE	FALSE	TCGA only
FH	0.953448234073743	3.724633515773e-39	0.511866223409768	7.61673498257688e-14	TRUE	TRUE	TRUE	Concordant up
FHL1	-5.36737449492658	4.11698393151832e-178	-0.82336464466768	1.29740547323783e-22	TRUE	TRUE	TRUE	Concordant down
FIP1L1	0.528980309940169	7.74937325702346e-26	0.238481509734329	5.81221299957079e-10	TRUE	FALSE	FALSE	TCGA only
FKBP3	0.130002565017756	0.0811826488679269	-0.0341776494078751	0.622062264978826	FALSE	FALSE	FALSE	Not DE
FKBP4	1.09741180724202	1.55031065683367e-30	0.018531416471805	0.820133459973501	TRUE	FALSE	FALSE	TCGA only
FKBP5	-0.930613627413942	2.77215053562048e-12	-0.119730487292441	0.26613707456643	TRUE	FALSE	FALSE	TCGA only
FLYWCH2	0.586558424011461	1.05346928688904e-10	-0.373641563821473	6.90266505716364e-15	TRUE	FALSE	FALSE	TCGA only
FNBP4	-0.0410454266507649	0.504654470384521	-0.0106676170882488	0.838659068974652	FALSE	FALSE	FALSE	Not DE
FOXK2	1.25232165223559	7.40286853407346e-103	0.159079823890822	1.25506626756512e-05	TRUE	FALSE	FALSE	TCGA only
FRG1	-0.196157195614143	0.00256574256971641	-0.0809485054051219	0.176796410729091	FALSE	FALSE	FALSE	Not DE
FTSJ3	0.443020966296452	7.11344748218456e-12	0.043608721246628	0.201343969553665	FALSE	FALSE	FALSE	Not DE
FUBP1	0.426883941989494	7.79054937743851e-15	0.223226793781645	3.98805876649329e-12	FALSE	FALSE	FALSE	Not DE
FUS	0.789442981633596	1.74361698758184e-36	-0.0497959476429226	0.239700347676317	TRUE	FALSE	FALSE	TCGA only
G3BP1	0.246479199105792	3.19119054850654e-06	0.260310767274874	2.20484482758759e-05	FALSE	FALSE	FALSE	Not DE
GABPA	-0.394374824029376	2.7887700958844e-10	-0.0333422131291913	0.410916106036824	FALSE	FALSE	FALSE	Not DE
GAPDH	1.67708739766126	1.36173548950103e-58	0.939421351970466	2.31795129685622e-33	TRUE	TRUE	TRUE	Concordant up
GATAD2A	1.06624345927363	5.86072136983941e-104	0.542135837313626	7.29944424604258e-25	TRUE	TRUE	TRUE	Concordant up
GATAD2B	0.671053034633718	1.37527893280488e-26	0.232509556969031	2.97307446042772e-08	TRUE	FALSE	FALSE	TCGA only
GEMIN5	-0.139760457520799	0.0144250290683236	0.136741748420165	5.80535405737617e-06	FALSE	FALSE	FALSE	Not DE
GFM2	-0.335912761894215	6.90642432233892e-09	-0.0626403355531496	0.0448367948556721	FALSE	FALSE	FALSE	Not DE
GGCX	-0.0144605438100906	0.813045884973573	0.0811838954232078	0.0783946876403804	FALSE	FALSE	FALSE	Not DE
GIGYF2	-0.435813157325503	1.28398268200007e-16	-0.0520921765652971	0.188041783860412	FALSE	FALSE	FALSE	Not DE
GINS3	1.04436240034446	3.04630278521616e-59	0.561896653244611	7.35786573434523e-31	TRUE	TRUE	TRUE	Concordant up
GIPC1	1.47623063817689	3.03073060128111e-53	0.478044077953921	7.73624014982525e-16	TRUE	FALSE	FALSE	TCGA only
GLS	0.960146379530051	3.92807705253037e-22	0.018515966969366	0.80077990897983	TRUE	FALSE	FALSE	TCGA only
GLUD1	-0.745254077756005	2.83173495269868e-38	-0.571160897760077	1.22576778061691e-24	TRUE	TRUE	TRUE	Concordant down
GLUD2	-0.17516786461472	0.135533551504919	0.0659725193969963	0.00371947869075417	FALSE	FALSE	FALSE	Not DE
GMNN	0.838370496954471	1.56828130608148e-22	0.585164695651752	9.38031705284357e-17	TRUE	TRUE	TRUE	Concordant up
GMPR2	-0.452239112248925	2.74206494509651e-17	-0.515608500449802	4.37385736516508e-20	FALSE	TRUE	FALSE	METABRIC only
GNL2	1.03221168249402	9.37729604874091e-68	0.477884017062789	1.55131301891165e-23	TRUE	FALSE	FALSE	TCGA only
GNL3	0.56495499401749	3.1891422284715e-26	0.167305848088107	0.00519905949087688	TRUE	FALSE	FALSE	TCGA only
GNL3L	0.977631709477965	5.97209372783857e-47	0.180521088186353	0.00805244919646208	TRUE	FALSE	FALSE	TCGA only
GOLGA8H	-1.62118542001762	3.13818332969848e-32	NA	NA	TRUE	FALSE	FALSE	TCGA only
GOT2	0.513068278793594	7.9262738080345e-14	0.0379834258125494	0.546234748430257	TRUE	FALSE	FALSE	TCGA only
GPATCH1	0.402113661343034	1.89896262349085e-12	0.062251620583496	0.149689081057194	FALSE	FALSE	FALSE	Not DE
GPATCH8	-0.378671911338578	1.21743106221607e-11	NA	NA	FALSE	FALSE	FALSE	Not DE
GPI	1.10009875314888	1.6335713924997e-34	0.561295149814553	1.96938844870195e-16	TRUE	TRUE	TRUE	Concordant up
GPKOW	0.490166121717318	2.09589023972215e-10	0.147174648510277	0.000111792114438358	FALSE	FALSE	FALSE	Not DE
GPN1	0.929971320923771	4.22161683210437e-68	0.600654243787497	5.94962130087578e-33	TRUE	TRUE	TRUE	Concordant up
GRPEL1	0.216823627009831	0.000496993184116603	0.11544114408139	0.0169099157503489	FALSE	FALSE	FALSE	Not DE
GSE1	-0.606163599886542	9.58517383679866e-15	-0.410396855092751	9.50349592015122e-10	TRUE	FALSE	FALSE	TCGA only
GTF2E2	0.525425243919606	2.91192017511013e-13	0.356470694947408	4.86616041427554e-12	TRUE	FALSE	FALSE	TCGA only
GTF2F1	0.049761678180476	0.51573589242385	-0.175649305354215	2.77453889257368e-06	FALSE	FALSE	FALSE	Not DE
GTF2F2	0.660543192340359	1.55059794250116e-26	0.297581637316917	1.24551405587863e-09	TRUE	FALSE	FALSE	TCGA only
GTF2H1	-0.139441965135358	0.00797818955414248	0.0832036673764086	0.0503353606417609	FALSE	FALSE	FALSE	Not DE
GTF2I	-0.0269006219379871	0.772929564457022	0.182411898531146	0.000381177348953615	FALSE	FALSE	FALSE	Not DE
GTF3C1	0.542817664321331	6.36902976765359e-25	-0.0465205319385983	0.333541866430398	TRUE	FALSE	FALSE	TCGA only
GTF3C2	0.887457776831071	5.15695723718928e-64	0.408931587092005	2.90578136328726e-23	TRUE	FALSE	FALSE	TCGA only
GTF3C4	0.363859709568461	3.91455099945435e-06	NA	NA	FALSE	FALSE	FALSE	Not DE
GTF3C5	0.952656288302325	6.95403427262533e-31	0.303017847699907	9.76811549131916e-09	TRUE	FALSE	FALSE	TCGA only
GTPBP1	0.27960170587328	1.21602428277926e-08	NA	NA	FALSE	FALSE	FALSE	Not DE
GTSE1	4.08950458048039	0	1.04787030888037	1.95953713820278e-67	TRUE	TRUE	TRUE	Concordant up
HADH	-1.27556389093799	1.5383217790709e-41	-0.179143587064466	0.00209141859725917	TRUE	FALSE	FALSE	TCGA only
HADHA	-0.468695012995714	2.80881878691708e-16	-0.0307784306290413	0.485929427586307	FALSE	FALSE	FALSE	Not DE
HADHB	-0.463972795736864	1.39102546599294e-12	0.133410200437136	0.00259491362736542	FALSE	FALSE	FALSE	Not DE
HAGH	0.0668288944766701	0.481031804900465	-0.312269923653044	7.59575415468404e-10	FALSE	FALSE	FALSE	Not DE
HAT1	0.276111796479845	4.79337605114698e-07	0.205378144332063	0.000933225789032653	FALSE	FALSE	FALSE	Not DE
HCFC1	0.648890867729209	6.20320986742241e-43	0.229161107260026	1.0700776943219e-09	TRUE	FALSE	FALSE	TCGA only
HDAC1	0.787662036093625	8.19957308297621e-37	0.104216488309932	0.0337409985305326	TRUE	FALSE	FALSE	TCGA only
HDAC2	1.3436372002692	1.487584159854e-77	0.799550709205849	1.86797437253808e-31	TRUE	TRUE	TRUE	Concordant up
HDGF	1.96761015637883	6.46432759402513e-218	0.810893714433435	6.41994129761325e-42	TRUE	TRUE	TRUE	Concordant up
HDLBP	0.342905303668755	2.23240068009913e-08	0.092674880014636	0.000242250113203182	FALSE	FALSE	FALSE	Not DE
HEATR1	0.915158038420284	1.36505053717515e-29	0.911275553795819	6.17010462353866e-45	TRUE	TRUE	TRUE	Concordant up
HEATR3	0.799061490639637	6.80015736802612e-45	0.36049926715423	1.78419948404495e-18	TRUE	FALSE	FALSE	TCGA only
HELLS	2.3545949312492	5.69795476428733e-119	0.512827558741753	3.36267291311215e-34	TRUE	TRUE	TRUE	Concordant up
HEXIM1	-0.566290158479359	4.99722263937288e-20	NA	NA	TRUE	FALSE	FALSE	TCGA only
HIBCH	-0.406280951263199	2.76508797771059e-07	-0.040926287703528	0.472994712059515	FALSE	FALSE	FALSE	Not DE
HIC2	0.199552086947536	0.00447899499706786	0.199895719610906	6.6066369337704e-08	FALSE	FALSE	FALSE	Not DE
HINT1	0.192527806061851	0.0032175470814848	-0.15302357310975	0.0451502008611799	FALSE	FALSE	FALSE	Not DE
HIRIP3	0.259477359430344	0.00501999757277644	-0.197926035078843	0.000140251088619205	FALSE	FALSE	FALSE	Not DE
HLTF	0.424667609134372	0.000141616137247513	0.379193993555401	1.33308286461076e-11	FALSE	FALSE	FALSE	Not DE
HMBS	1.15694959440741	1.94297905143988e-52	0.438930382909965	6.87517012430061e-16	TRUE	FALSE	FALSE	TCGA only
HMG20A	-0.206798056320841	0.00566627980192244	-0.0144810245320352	0.632744938226732	FALSE	FALSE	FALSE	Not DE
HMG20B	0.782603690719777	9.00733975825301e-20	-0.266240149819308	4.70325762732838e-06	TRUE	FALSE	FALSE	TCGA only
HMGA1	2.69627484317446	2.05076428549301e-164	1.29310573944107	3.5248224910072e-43	TRUE	TRUE	TRUE	Concordant up
HMGA2	3.62430093649002	1.96452951004523e-49	NA	NA	TRUE	FALSE	FALSE	TCGA only
HMGB1	0.280884098364146	9.22608027611534e-06	0.398439823894574	1.17726476886446e-07	FALSE	FALSE	FALSE	Not DE
HMGB2	1.6677976193294	6.77281570085986e-102	0.901652944629459	7.23113889513938e-23	TRUE	TRUE	TRUE	Concordant up
HMGB3	2.91274506690301	1.49799448759313e-294	0.645203087690848	4.42599868765388e-14	TRUE	TRUE	TRUE	Concordant up
HMGCL	-0.386770528018316	7.56809796146304e-08	-0.45949867847803	1.84118196365879e-32	FALSE	FALSE	FALSE	Not DE
HMGN1	1.05827346198382	4.2505109339052e-51	0.103670051390558	0.17696863701629	TRUE	FALSE	FALSE	TCGA only
HMGN2	0.627848910430687	3.6075425909372e-22	-0.0366783027192963	0.594086604980244	TRUE	FALSE	FALSE	TCGA only
HMGN3	0.397874724977512	1.13508617038337e-07	NA	NA	FALSE	FALSE	FALSE	Not DE
HMGN4	0.646399443582612	2.0485659732052e-25	0.353176605395471	1.28117867445875e-09	TRUE	FALSE	FALSE	TCGA only
HMOX2	0.759207626193356	1.77220205577473e-25	NA	NA	TRUE	FALSE	FALSE	TCGA only
HNRNPA0	0.16037324830938	0.00357705741429999	-0.376926611459	2.92911158629806e-07	FALSE	FALSE	FALSE	Not DE
HNRNPA1	0.246361506234023	0.000102026881263998	-0.253265286565509	0.00660590748792984	FALSE	FALSE	FALSE	Not DE
HNRNPA2B1	0.681143179791281	2.4707158005688e-61	-0.257008593167801	0.000205572284884844	TRUE	FALSE	FALSE	TCGA only
HNRNPAB	1.25687505574903	1.58083305314042e-72	0.346001661609987	2.19317247438681e-09	TRUE	FALSE	FALSE	TCGA only
HNRNPC	0.486509487418146	1.98456068509284e-36	0.14754117767022	0.0162942241035529	FALSE	FALSE	FALSE	Not DE
HNRNPD	0.525509633668662	1.16460448184211e-21	0.221216004720224	1.41853909084188e-05	TRUE	FALSE	FALSE	TCGA only
HNRNPF	0.629875700132834	3.43818152139093e-28	-0.0149373072900513	0.730271760668885	TRUE	FALSE	FALSE	TCGA only
HNRNPH1	0.0892408920442225	0.080944316440839	0.0316456765496264	0.602246666705842	FALSE	FALSE	FALSE	Not DE
HNRNPH2	-0.335032929986127	8.81715121842606e-13	NA	NA	FALSE	FALSE	FALSE	Not DE
HNRNPK	0.275261553924237	1.0654805130425e-19	-0.0266142471860786	0.789903363041073	FALSE	FALSE	FALSE	Not DE
HNRNPL	0.573725653864587	3.36601225449723e-71	0.232302819652779	5.23553574214785e-08	TRUE	FALSE	FALSE	TCGA only
HNRNPM	0.563283376347524	1.08847665221994e-25	0.143117703858601	0.0016800481605886	TRUE	FALSE	FALSE	TCGA only
HNRNPR	0.414291641816804	9.18962916229122e-23	-0.0797101551289496	0.0500282052698004	FALSE	FALSE	FALSE	Not DE
HNRNPU	0.64138382322525	3.26306720963214e-69	-0.131114235826564	0.081036536333413	TRUE	FALSE	FALSE	TCGA only
HNRNPUL2	0.400375019495369	7.60065564573746e-15	0.115847260831603	0.0406675069032824	FALSE	FALSE	FALSE	Not DE
HP1BP3	-0.238085320958059	4.02263110640416e-06	0.0166398101417706	0.676361708932983	FALSE	FALSE	FALSE	Not DE
HSP90AA1	0.542672060107525	6.08466485429583e-15	0.27686504734684	0.000259003362638253	TRUE	FALSE	FALSE	TCGA only
HSP90AB1	0.913719858198828	1.09898924886168e-41	0.369230176649646	2.21240665312608e-14	TRUE	FALSE	FALSE	TCGA only
HSP90B1	0.889353324629185	1.94039659102589e-56	0.243526553691687	1.18696706692001e-07	TRUE	FALSE	FALSE	TCGA only
HSPA1A	0.283348515019801	0.0381932253044412	-0.0489090535554415	0.693160829115902	FALSE	FALSE	FALSE	Not DE
HSPA2	-0.216245377992063	0.122003615022822	-0.918740668568811	9.72875746847561e-19	FALSE	TRUE	FALSE	METABRIC only
HSPA4	0.322073778260826	1.42154134694194e-09	0.231070207456977	5.42990315224552e-05	FALSE	FALSE	FALSE	Not DE
HSPA4L	0.303167551604062	0.0287006760636806	0.407572894083205	1.37970736754982e-14	FALSE	FALSE	FALSE	Not DE
HSPA6	2.3968908360928	1.6753432434873e-53	0.225915791048496	0.00166458992963767	TRUE	FALSE	FALSE	TCGA only
HSPA8	0.56018912544932	6.70442889452411e-16	0.177700516054538	0.0226067371170991	TRUE	FALSE	FALSE	TCGA only
HSPA9	0.302215256461171	3.60325065882397e-07	0.0163602020514035	0.751309258245629	FALSE	FALSE	FALSE	Not DE
HSPD1	1.0254022077759	6.88887807887244e-51	0.409294151153704	5.43119768525622e-10	TRUE	FALSE	FALSE	TCGA only
HSPE1	1.57469419283511	4.9330308039728e-70	NA	NA	TRUE	FALSE	FALSE	TCGA only
HTATSF1	0.471638581169558	3.17898643445582e-13	NA	NA	FALSE	FALSE	FALSE	Not DE
HUWE1	0.402411741269012	7.91699120907907e-09	0.276413291462589	3.81630426180706e-13	FALSE	FALSE	FALSE	Not DE
HYDIN	0.105801725387644	0.584832584762369	NA	NA	FALSE	FALSE	FALSE	Not DE
IARS2	0.293929992534714	5.3377108278089e-06	0.23682247806926	2.05604317131995e-05	FALSE	FALSE	FALSE	Not DE
IDH2	1.50483865253742	4.14502128402204e-47	0.578383519867642	4.86524902949318e-10	TRUE	TRUE	TRUE	Concordant up
IGHMBP2	0.00553937427958968	0.935153412412247	-0.0231176650449619	0.447060702155501	FALSE	FALSE	FALSE	Not DE
IK	-0.196640382141717	0.000139644661784379	-0.297217332492802	1.74472210332129e-18	FALSE	FALSE	FALSE	Not DE
ILF3	0.82401698413624	6.55049523326036e-61	0.175405714935331	0.00105190553962402	TRUE	FALSE	FALSE	TCGA only
ILKAP	0.449641686293203	3.12641088240776e-16	0.0304437787998414	0.246185686916979	FALSE	FALSE	FALSE	Not DE
INCENP	1.70411543659428	1.06703721908698e-123	0.608488082634212	1.82614191939708e-41	TRUE	TRUE	TRUE	Concordant up
INO80B	-0.293356392232633	0.00865791253436412	0.0760743079045107	0.0386707647722323	FALSE	FALSE	FALSE	Not DE
INTS10	0.185201346878687	0.0064477776395907	0.0711291195174886	0.164375337429329	FALSE	FALSE	FALSE	Not DE
INTS12	-0.0650049303170769	0.283428349205857	-0.27973918678349	4.06858025584538e-12	FALSE	FALSE	FALSE	Not DE
INTS4	0.375694590445512	6.07628425943829e-09	0.0284430933993991	0.433997768487444	FALSE	FALSE	FALSE	Not DE
IRF2	-0.144086320978051	0.0080200166268576	0.0415583029784549	0.0332753453073427	FALSE	FALSE	FALSE	Not DE
IRF2BP1	0.387309175815188	8.17001302673955e-06	-0.135915165240905	0.000266522921105034	FALSE	FALSE	FALSE	Not DE
IRF2BP2	0.441187172907335	3.11286406805728e-13	0.267350344308852	6.89525774125907e-07	FALSE	FALSE	FALSE	Not DE
IWS1	0.440786682183385	7.28913725881814e-20	0.226886195937808	1.45753444447906e-12	FALSE	FALSE	FALSE	Not DE
JMJD1C	-0.507407835268042	4.38080525089886e-08	0.0529038379747809	0.360674541657042	TRUE	FALSE	FALSE	TCGA only
JPH2	-1.21707443434395	8.35111945153596e-10	NA	NA	TRUE	FALSE	FALSE	TCGA only
KAT6A	-0.0611042915418021	0.521433490347364	-0.113438529180232	0.0920082871544115	FALSE	FALSE	FALSE	Not DE
KAT7	-0.230774227430251	1.31332944940078e-05	NA	NA	FALSE	FALSE	FALSE	Not DE
KCTD16	-1.37085938768669	3.62225969573541e-16	NA	NA	TRUE	FALSE	FALSE	TCGA only
KDM1A	0.983596182189344	3.46674531239974e-63	0.359602859262309	1.5606349293915e-13	TRUE	FALSE	FALSE	TCGA only
KDM2A	0.245661250921305	8.59310487234769e-08	NA	NA	FALSE	FALSE	FALSE	Not DE
KDM2B	0.899492693375034	3.41858956088984e-57	0.539795981527751	8.67268317723461e-27	TRUE	TRUE	TRUE	Concordant up
KDM3B	-0.518816319149128	3.56321000297148e-22	-0.187878121647629	1.23933761122747e-07	TRUE	FALSE	FALSE	TCGA only
KDM4A	0.620707003976668	2.35473504564343e-26	NA	NA	TRUE	FALSE	FALSE	TCGA only
KHDRBS1	0.388506623310901	2.8595519104276e-26	0.0189192585041088	0.728661232192379	FALSE	FALSE	FALSE	Not DE
KHSRP	0.922167400056697	4.83577508833942e-52	0.335881227122727	5.86361049467113e-10	TRUE	FALSE	FALSE	TCGA only
KIAA1143	-0.610774444371748	7.66965361325908e-33	-0.0963819167978973	0.00112571954403508	TRUE	FALSE	FALSE	TCGA only
KIF20B	1.31549442924346	8.88309852576698e-53	0.628644498895472	3.13820540317729e-28	TRUE	TRUE	TRUE	Concordant up
KIF22	1.53952041055703	2.96125417337343e-116	0.142134817505067	0.00200047844965248	TRUE	FALSE	FALSE	TCGA only
KIF23	3.50821898541485	1.30613170397175e-317	1.07989129343904	7.21578310983227e-59	TRUE	TRUE	TRUE	Concordant up
KIF2A	0.159334183236492	0.0154913053022943	0.302485103100127	1.65753233092689e-09	FALSE	FALSE	FALSE	Not DE
KIF2C	4.5392911397663	0	1.56444561692933	1.59503248209632e-80	TRUE	TRUE	TRUE	Concordant up
KIF4A	4.69256944032176	0	1.0316868776886	2.95318826835603e-66	TRUE	TRUE	TRUE	Concordant up
KIF5B	0.148503292209499	0.064904794536192	0.389757265127639	1.60270231815986e-11	FALSE	FALSE	FALSE	Not DE
KIFC1	4.21827234398778	0	1.43309251127728	7.19005144315866e-65	TRUE	TRUE	TRUE	Concordant up
KIN	0.744496293901905	1.50492729699405e-33	NA	NA	TRUE	FALSE	FALSE	TCGA only
KPNA1	0.0368709325455484	0.529744599076847	0.246360627855335	4.10769360183194e-09	FALSE	FALSE	FALSE	Not DE
KPNA2	2.79806849774114	7.24881886788761e-312	1.1162779419218	1.20815022291349e-41	TRUE	TRUE	TRUE	Concordant up
KPNA4	0.375420361210184	4.4895537852186e-10	0.556176410370788	3.84287742517848e-27	FALSE	TRUE	FALSE	METABRIC only
KPNA5	-0.686354874835489	3.31112025831636e-15	0.185098862665397	8.12464751683847e-08	TRUE	FALSE	FALSE	TCGA only
KPNA6	0.200797530790029	0.00125611927684035	0.0561959499539253	0.218315140094032	FALSE	FALSE	FALSE	Not DE
KRI1	0.765035871748052	1.76420190827567e-25	0.134501990492254	0.00157545133406546	TRUE	FALSE	FALSE	TCGA only
KRR1	-0.401139697485693	2.06864561041086e-10	-0.137946720688503	0.00017157647254902	FALSE	FALSE	FALSE	Not DE
KRT18	0.158306501267877	0.296277803678557	-1.05435941570991	1.17027110165497e-25	FALSE	TRUE	FALSE	METABRIC only
LARP1	0.253561738578578	1.94115944783036e-06	0.194821579403129	2.72659426584888e-07	FALSE	FALSE	FALSE	Not DE
LARP7	-0.123638799986613	0.016925408720867	-0.0911015076407379	0.0291206115658121	FALSE	FALSE	FALSE	Not DE
LASP1	-0.128196591332275	0.10846643887912	-0.40249436870279	4.29693986303674e-08	FALSE	FALSE	FALSE	Not DE
LCORL	0.0399731925334546	0.636151966305661	NA	NA	FALSE	FALSE	FALSE	Not DE
LDHA	0.787653790253453	1.79955313992148e-22	0.46863330813873	3.19316774159925e-13	TRUE	FALSE	FALSE	TCGA only
LDHB	0.962390482812822	8.44986334752649e-14	1.02438006013619	1.41772061970555e-19	TRUE	TRUE	TRUE	Concordant up
LEMD3	-0.11167583511109	0.148802821877495	-0.0308176913338976	0.680971260501507	FALSE	FALSE	FALSE	Not DE
