Cluster	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
HMGA1	R-HSA-176814	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	12/372	63/8827	0.19047619047619	4.51971326164875	5.88061842533128	1.00123533500801e-05	0.000461056672710034	0.000348636530823049	MAD2L1/CDC20/PSMD14/PSMD13/UBB/ANAPC15/RPS27A/PLK1/PSMA7/PSMD2/PSMC2/PSMB4	12
HMGA1	R-HSA-9918481	Dengue Virus-Host Interactions	27/372	257/8827	0.105058365758755	2.49287686707669	5.09444367179312	1.02730987680489e-05	0.000461056672710034	0.000348636530823049	RNPS1/SF3B2/SF3B4/SF3B6/SNRPE/SNRPG/POLR2G/SRSF3/SNRPA1/SNRPD1/SNRPD3/CPSF4/CPSF6/DHX16/PRPF19/HSP90AA1/GPKOW/MLST8/DAXX/PRCC/SNW1/SDC4/YBX1/PPIL1/PRPF6/PUF60/EIF4A3	27
HMGA1	R-HSA-69306	DNA Replication	20/372	161/8827	0.124223602484472	2.94763908368396	5.23128886943123	1.31083240588628e-05	0.000565674599770924	0.00042774531139447	CDC45/PSMD14/PSMD13/UBB/ANAPC15/RPS27A/GMNN/FEN1/MCM7/MCM3/POLE/PCNA/ORC5/RFC2/POLD3/POLD2/PSMA7/PSMD2/PSMC2/PSMB4	20
HMGA1	R-HSA-176408	Regulation of APC/C activators between G1/S and early anaphase	12/372	67/8827	0.17910447761194	4.24987963408763	5.60078949528859	1.93215848538399e-05	0.000747516365069938	0.00056524832558999	MAD2L1/CDC20/PSMD14/PSMD13/UBB/ANAPC15/RPS27A/PLK1/PSMA7/PSMD2/PSMC2/PSMB4	12
HMGA1	R-HSA-69052	Switching of origins to a post-replicative state	13/372	78/8827	0.166666666666667	3.95474910394265	5.4977543168242	1.96106710606271e-05	0.000747516365069938	0.00056524832558999	PSMD14/PSMD13/UBB/ANAPC15/RPS27A/GMNN/MCM7/MCM3/ORC5/PSMA7/PSMD2/PSMC2/PSMB4	13
HMGA1	R-HSA-1428517	Aerobic respiration and respiratory electron transport	25/372	237/8827	0.105485232067511	2.50300576198902	4.91965742436349	2.05000214269943e-05	0.000747516365069938	0.00056524832558999	NDUFS2/NDUFV1/NDUFB1/NDUFB3/TRAP1/COX8A/FH/SUCLG1/UBB/ATP5F1B/RPS27A/TMEM126A/TMEM126B/GLO1/GOT1/GID8/MDH1/MDH2/MAEA/PNKD/PDHB/SDHC/PGAM5/COX4I1/FOXRED1	25
HMGA1	R-HSA-6790901	rRNA modification in the nucleus and cytosol	11/372	57/8827	0.192982456140351	4.57918317298623	5.68614829167226	2.06533042042496e-05	0.000747516365069938	0.00056524832558999	RRP36/UTP18/WDR46/NOP58/NOP56/DKC1/PNO1/UTP3/UTP4/UTP14A/MPHOSPH10	11
HMGA1	R-HSA-68949	Orc1 removal from chromatin	11/372	57/8827	0.192982456140351	4.57918317298623	5.68614829167226	2.06533042042496e-05	0.000747516365069938	0.00056524832558999	PSMD14/PSMD13/UBB/RPS27A/MCM7/MCM3/ORC5/PSMA7/PSMD2/PSMC2/PSMB4	11
HMGA1	R-HSA-2467813	Separation of Sister Chromatids	20/372	169/8827	0.118343195266272	2.808105872622	4.97800173743104	2.69486259152441e-05	0.000928759973747496	0.000702299032592628	SPC25/AURKB/MAD2L1/CDC20/CDCA8/CDCA5/TUBA1C/PSMD14/PSMD13/RANGAP1/UBB/ANAPC15/RPS27A/NUP37/PLK1/SKA1/PSMA7/PSMD2/PSMC2/PSMB4	20
HMGA1	R-HSA-390450	Folding of actin by CCT/TriC	5/372	10/8827	0.5	11.864247311828	7.21000968983109	2.73748310499279e-05	0.000928759973747496	0.000702299032592628	CCT2/CCT7/CCT5/CCT4/CCT3	5
HMGA1	R-HSA-68882	Mitotic Anaphase	23/372	212/8827	0.108490566037736	2.5743178129438	4.86664115567965	2.8144241628712e-05	0.000928759973747496	0.000702299032592628	SPC25/AURKB/MAD2L1/CDC20/CDCA8/CDCA5/TUBA1C/PSMD14/PSMD13/RANGAP1/RAN/UBB/CHMP4C/ANAPC15/RPS27A/NUP37/PLK1/RCC1/SKA1/PSMA7/PSMD2/PSMC2/PSMB4	23
HMGA1	R-HSA-174184	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	11/372	59/8827	0.186440677966102	4.42395662474941	5.5347832136671	2.90418865367112e-05	0.000930999905548283	0.00070399279845381	MAD2L1/CDC20/PSMD14/PSMD13/UBB/ANAPC15/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4	11
HMGA1	R-HSA-2555396	Mitotic Metaphase and Anaphase	23/372	213/8827	0.107981220657277	2.562231813822	4.84093745089805	3.03499883803148e-05	0.000945907971186479	0.000715265808027303	SPC25/AURKB/MAD2L1/CDC20/CDCA8/CDCA5/TUBA1C/PSMD14/PSMD13/RANGAP1/RAN/UBB/CHMP4C/ANAPC15/RPS27A/NUP37/PLK1/RCC1/SKA1/PSMA7/PSMD2/PSMC2/PSMB4	23
HMGA1	R-HSA-180585	Vif-mediated degradation of APOBEC3G	9/372	40/8827	0.225	5.33891129032258	5.76882120587217	3.25826632536298e-05	0.000988047247853314	0.000747130201491482	PSMD14/PSMD13/UBB/RPS27A/ELOB/PSMA7/PSMD2/PSMC2/PSMB4	9
HMGA1	R-HSA-179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	11/372	60/8827	0.183333333333333	4.35022401433692	5.46160886490712	3.42399843225753e-05	0.00100270464523987	0.000758213663630112	MAD2L1/CDC20/PSMD14/PSMD13/UBB/ANAPC15/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4	11
HMGA1	R-HSA-72165	mRNA Splicing - Minor Pathway	10/372	50/8827	0.2	4.74569892473118	5.57110629617979	3.55308313648985e-05	0.00100270464523987	0.000758213663630112	SF3B2/SF3B4/SF3B6/SNRPE/SNRPG/POLR2G/SNRPD1/SNRPD3/YBX1/PRPF6	10
HMGA1	R-HSA-69206	G1/S Transition	16/372	119/8827	0.134453781512605	3.19038583175206	5.04581725604914	3.63023600211838e-05	0.00100270464523987	0.000758213663630112	CDC45/CKS1B/PSMD14/PSMD13/UBB/RPS27A/GMNN/MCM7/MCM3/POLE/PCNA/ORC5/PSMA7/PSMD2/PSMC2/PSMB4	16
HMGA1	R-HSA-9837999	Mitochondrial protein degradation	14/372	95/8827	0.147368421052632	3.49683078664403	5.13204759405989	3.97397603225833e-05	0.00100270464523987	0.000758213663630112	SHMT2/ACOT2/TRIAP1/NDUFV1/ALAS1/FH/STARD7/HSPD1/HTRA2/ATP5F1B/LONP1/MDH2/PDHB/COX4I1	14
HMGA1	R-HSA-69190	DNA strand elongation	8/372	32/8827	0.25	5.93212365591398	5.86256470816189	3.98539521041584e-05	0.00100270464523987	0.000758213663630112	CDC45/FEN1/MCM7/MCM3/PCNA/RFC2/POLD3/POLD2	8
HMGA1	R-HSA-174113	SCF-beta-TrCP mediated degradation of Emi1	9/372	41/8827	0.219512195121951	5.20869394177813	5.66552681254298	4.02154269481232e-05	0.00100270464523987	0.000758213663630112	CDC20/PSMD14/PSMD13/UBB/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4	9
HMGA1	R-HSA-5362768	Hh mutants are degraded by ERAD	9/372	41/8827	0.219512195121951	5.20869394177813	5.66552681254298	4.02154269481232e-05	0.00100270464523987	0.000758213663630112	SYVN1/PSMD14/PSMD13/UBB/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4	9
HMGA1	R-HSA-8854050	FBXL7 down-regulates AURKA during mitotic entry and in early mitosis	9/372	41/8827	0.219512195121951	5.20869394177813	5.66552681254298	4.02154269481232e-05	0.00100270464523987	0.000758213663630112	AURKA/PSMD14/PSMD13/UBB/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4	9
HMGA1	R-HSA-176409	APC/C:Cdc20 mediated degradation of mitotic proteins	11/372	62/8827	0.17741935483871	4.20989420742282	5.31994606231483	4.70798373102832e-05	0.00114833864048125	0.000868337502793781	MAD2L1/CDC20/PSMD14/PSMD13/UBB/ANAPC15/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4	11
HMGA1	R-HSA-450408	AUF1 (hnRNP D0) binds and destabilizes mRNA	9/372	42/8827	0.214285714285714	5.08467741935484	5.56555081518724	4.93067551374168e-05	0.00115254540133712	0.000871518522823639	PSMD14/PSMD13/UBB/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4/EIF4G1	9
HMGA1	R-HSA-5387390	Hh mutants abrogate ligand secretion	9/372	42/8827	0.214285714285714	5.08467741935484	5.56555081518724	4.93067551374168e-05	0.00115254540133712	0.000871518522823639	SYVN1/PSMD14/PSMD13/UBB/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4	9
HMGA1	R-HSA-9010553	Regulation of expression of SLITs and ROBOs	18/372	149/8827	0.120805369127517	2.86652955185105	4.81964229757913	5.16476020967927e-05	0.00118262468474697	0.000894263529323629	RNPS1/PSMD14/PSMD13/UBB/RPL23A/RPL10A/RPS27A/ELOB/DAG1/RPL5/RPSA/RPS3/PSMA7/PSMD2/PSMC2/PSMB4/EIF4G1/EIF4A3	18
HMGA1	R-HSA-389957	Prefoldin mediated transfer of substrate  to CCT/TriC	7/372	25/8827	0.28	6.64397849462366	5.92735990431465	5.55049001939244e-05	0.00122110780426634	0.00092336325193608	TUBA1C/CCT2/CCT7/CCT5/CCT4/CCT3/PFDN2	7
HMGA1	R-HSA-5696397	Gap-filling DNA repair synthesis and ligation in GG-NER	7/372	25/8827	0.28	6.64397849462366	5.92735990431465	5.55049001939244e-05	0.00122110780426634	0.00092336325193608	UBB/RPS27A/POLE/PCNA/RFC2/POLD3/POLD2	7
HMGA1	R-HSA-453279	Mitotic G1 phase and G1/S transition	17/372	137/8827	0.124087591240876	2.94441174162154	4.81099888052461	5.91944600425905e-05	0.00127723431091897	0.000965804348063319	CDC45/CKS1B/PSMD14/PSMD13/UBB/RPS27A/MYBL2/GMNN/MCM7/MCM3/POLE/PCNA/ORC5/PSMA7/PSMD2/PSMC2/PSMB4	17
HMGA1	R-HSA-174154	APC/C:Cdc20 mediated degradation of Securin	10/372	54/8827	0.185185185185185	4.39416567104739	5.24750036433439	7.12106455740849e-05	0.00150751593083252	0.00113993605427433	CDC20/PSMD14/PSMD13/UBB/ANAPC15/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4	10
HMGA1	R-HSA-162909	Host Interactions of HIV factors	15/372	113/8827	0.132743362831858	3.14980017128176	4.82419842585096	7.373026286773e-05	0.00153195101736283	0.00115841309690819	AP2M1/PSMD14/PSMD13/RANGAP1/RAN/UBB/RPS27A/NUP37/ARF1/ELOB/RCC1/PSMA7/PSMD2/PSMC2/PSMB4	15
HMGA1	R-HSA-69620	Cell Cycle Checkpoints	26/372	273/8827	0.0952380952380952	2.25985663082437	4.43521269994724	8.15567282318609e-05	0.00166375725592996	0.00125808082210296	SPC25/AURKB/MAD2L1/CDC20/CDC45/CDCA8/PSMD14/PSMD13/RANGAP1/YWHAE/UBB/ANAPC15/RPS27A/NUP37/MCM7/MCM3/PLK1/ORC5/RMI2/RNF8/RFC2/SKA1/PSMA7/PSMD2/PSMC2/PSMB4	26
HMGA1	R-HSA-389958	Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding	7/372	27/8827	0.259259259259259	6.15183193946635	5.62339847490459	9.53172552966452e-05	0.00190974929362207	0.0014440922512988	TUBA1C/CCT2/CCT7/CCT5/CCT4/CCT3/PFDN2	7
HMGA1	R-HSA-211733	Regulation of activated PAK-2p34 by proteasome mediated degradation	8/372	36/8827	0.222222222222222	5.27299880525687	5.38842084185493	9.88932579113099e-05	0.00194663570835947	0.00147198459605754	PSMD14/PSMD13/UBB/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4	8
HMGA1	R-HSA-5358346	Hedgehog ligand biogenesis	9/372	46/8827	0.195652173913043	4.64253155680224	5.19525508049718	0.00010493561140015	0.00199555518628759	0.00150897596411277	SYVN1/PSMD14/PSMD13/UBB/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4	9
HMGA1	R-HSA-5607761	Dectin-1 mediated noncanonical NF-kB signaling	9/372	46/8827	0.195652173913043	4.64253155680224	5.19525508049718	0.00010493561140015	0.00199555518628759	0.00150897596411277	PSMD14/PSMD13/UBB/RPS27A/RELA/PSMA7/PSMD2/PSMC2/PSMB4	9
HMGA1	R-HSA-9918487	Dengue Virus Genome Translation and Replication	12/372	80/8827	0.15	3.55927419354839	4.82312894980195	0.000118411052268438	0.00221428667741979	0.00167437382681335	ACOT2/DDOST/UBB/DNAJA2/RPS27A/CALR/BTF3/DPM1/SCAP/YBX1/EIF4G1/EIF4A3	12
HMGA1	R-HSA-389960	Formation of tubulin folding intermediates by CCT/TriC	6/372	20/8827	0.3	7.11854838709677	5.74574071726191	0.000126106021286911	0.00231952386694941	0.00175395087415445	TUBA1C/CCT2/CCT7/CCT5/CCT4/CCT3	6
HMGA1	R-HSA-5357801	Programmed Cell Death	16/372	133/8827	0.120300751879699	2.85455574419921	4.52014659617643	0.000141003236097837	0.00255170372422215	0.00192951796765461	C1QBP/HSP90AA1/PSMD14/PSMD13/YWHAE/UBB/CHMP4C/BCL2L1/RPS27A/TICAM1/MAPK3/PSMA7/PSMD2/PSMC2/PSMB4/PMAIP1	16
HMGA1	R-HSA-180534	Vpu mediated degradation of CD4	8/372	38/8827	0.210526315789474	4.99547255234861	5.17710344895377	0.000148443894795718	0.00256236999939685	0.00193758346891253	PSMD14/PSMD13/UBB/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4	8
HMGA1	R-HSA-349425	Autodegradation of the E3 ubiquitin ligase COP1	8/372	38/8827	0.210526315789474	4.99547255234861	5.17710344895377	0.000148443894795718	0.00256236999939685	0.00193758346891253	PSMD14/PSMD13/UBB/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4	8
HMGA1	R-HSA-75815	Ubiquitin-dependent degradation of Cyclin D	8/372	38/8827	0.210526315789474	4.99547255234861	5.17710344895377	0.000148443894795718	0.00256236999939685	0.00193758346891253	PSMD14/PSMD13/UBB/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4	8
HMGA1	R-HSA-5651801	PCNA-Dependent Long Patch Base Excision Repair	6/372	21/8827	0.285714285714286	6.77956989247312	5.56176266409857	0.000170331730130468	0.00289563941221796	0.00218959129960379	FEN1/POLE/PCNA/RFC2/POLD3/POLD2	6
HMGA1	R-HSA-187577	SCF(Skp2)-mediated degradation of p27/p21	9/372	49/8827	0.183673469387755	4.35829493087558	4.94442406153078	0.000174984345429882	0.00293033485928848	0.00221582690363684	CKS1B/PSMD14/PSMD13/UBB/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4	9
HMGA1	R-HSA-169911	Regulation of Apoptosis	8/372	39/8827	0.205128205128205	4.8673835125448	5.07692965951062	0.000179987266733878	0.002931622878957	0.00221680086353255	PSMD14/PSMD13/UBB/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4	8
HMGA1	R-HSA-109581	Apoptosis	14/372	109/8827	0.128440366972477	3.04769655716682	4.51197871540495	0.000182448965940022	0.002931622878957	0.00221680086353255	C1QBP/PSMD14/PSMD13/YWHAE/UBB/BCL2L1/RPS27A/TICAM1/MAPK3/PSMA7/PSMD2/PSMC2/PSMB4/PMAIP1	14
HMGA1	R-HSA-71291	Metabolism of amino acids and derivatives	27/372	303/8827	0.0891089108910891	2.11442031299904	4.14042801845197	0.000182899823107834	0.002931622878957	0.00221680086353255	SLC3A2/SLC7A5/AIMP2/ECHS1/PSMD14/PSMD13/EPRS1/SMS/RPL23A/RPL10A/RPS27A/KARS1/MARS1/AHCY/AMD1/GOT1/GPT2/RPL5/RPSA/RPS3/QDPR/PCBD1/PSMA7/PSMD2/PSMC2/PSMB4/QARS1	27
HMGA1	R-HSA-110314	Recognition of DNA damage by PCNA-containing replication complex	7/372	30/8827	0.233333333333333	5.53664874551971	5.22065641134004	0.000195875507665365	0.00309538478310618	0.00234063245631259	UBB/RPS27A/POLE/PCNA/RFC2/POLD3/POLD2	7
HMGA1	R-HSA-1169091	Activation of NF-kappaB in B cells	9/372	50/8827	0.18	4.27112903225806	4.86526224168892	0.000205596092419756	0.00320387244020787	0.00242266740482929	PSMD14/PSMD13/UBB/RPS27A/RELA/PSMA7/PSMD2/PSMC2/PSMB4	9
HMGA1	R-HSA-69002	DNA Replication Pre-Initiation	15/372	126/8827	0.119047619047619	2.82482078853047	4.32730526972323	0.000254644036020467	0.00383334418434215	0.0028986541069329	CDC45/PSMD14/PSMD13/UBB/ANAPC15/RPS27A/GMNN/MCM7/MCM3/POLE/ORC5/PSMA7/PSMD2/PSMC2/PSMB4	15
HMGA1	R-HSA-379724	tRNA Aminoacylation	8/372	41/8827	0.195121951219512	4.62995017046945	4.88645178373339	0.000259656112308381	0.00383334418434215	0.0028986541069329	AARS1/AIMP2/VARS1/EPRS1/FARSB/KARS1/MARS1/QARS1	8
HMGA1	R-HSA-4641257	Degradation of AXIN	8/372	41/8827	0.195121951219512	4.62995017046945	4.88645178373339	0.000259656112308381	0.00383334418434215	0.0028986541069329	PSMD14/PSMD13/UBB/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4	8
HMGA1	R-HSA-9762114	GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2	8/372	41/8827	0.195121951219512	4.62995017046945	4.88645178373339	0.000259656112308381	0.00383334418434215	0.0028986541069329	PSMD14/PSMD13/UBB/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4	8
HMGA1	R-HSA-73856	RNA Polymerase II Transcription Termination	10/372	63/8827	0.158730158730159	3.76642771804062	4.62205429866076	0.000271279018151433	0.00395292283592089	0.00298907571606364	RNPS1/SNRPE/SNRPG/SRSF3/SNRPD3/CPSF4/CPSF6/SLU7/SLBP/EIF4A3	10
HMGA1	R-HSA-69481	G2/M Checkpoints	16/372	141/8827	0.113475177304965	2.69259513459925	4.24961276115774	0.000279081837992732	0.00398029571852685	0.00300977422753789	CDC45/PSMD14/PSMD13/YWHAE/UBB/RPS27A/MCM7/MCM3/ORC5/RMI2/RNF8/RFC2/PSMA7/PSMD2/PSMC2/PSMB4	16
HMGA1	R-HSA-1234176	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	9/372	52/8827	0.173076923076923	4.10685483870968	4.71298108753365	0.000280252550591463	0.00398029571852685	0.00300977422753789	PSMD14/PSMD13/UBB/RPS27A/ELOB/PSMA7/PSMD2/PSMC2/PSMB4	9
HMGA1	R-HSA-5656169	Termination of translesion DNA synthesis	7/372	32/8827	0.21875	5.19060819892473	4.98116297292983	0.000301108454215294	0.0042230460703695	0.00319333439602009	UBB/RPS27A/POLE/PCNA/RFC2/POLD3/POLD2	7
HMGA1	R-HSA-4641258	Degradation of DVL	8/372	42/8827	0.19047619047619	4.51971326164875	4.79576255392245	0.000309150078701549	0.0042823010901622	0.00323814117522351	PSMD14/PSMD13/UBB/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4	8
HMGA1	R-HSA-174084	Autodegradation of Cdh1 by Cdh1:APC/C	9/372	53/8827	0.169811320754717	4.02936701156421	4.6396758223315	0.000325253744842553	0.00443362229617558	0.00335256550400368	PSMD14/PSMD13/UBB/ANAPC15/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4	9
HMGA1	R-HSA-162587	HIV Life Cycle	16/372	143/8827	0.111888111888112	2.65493646138807	4.18490940935649	0.00032797740693634	0.00443362229617558	0.00335256550400368	POLR2G/SSRP1/TAF11/RANGAP1/XRCC6/VPS37C/RAN/UBB/CHMP4C/RPS27A/NELFE/NELFB/NUP37/ELOB/FEN1/RCC1	16
HMGA1	R-HSA-3700989	Transcriptional Regulation by TP53	28/372	332/8827	0.0843373493975904	2.00119834175411	3.90035464300792	0.000348242716333935	0.00465152771103185	0.00351733871384902	TRIAP1/SMYD2/POLR2G/SSRP1/AURKB/AURKA/TAF11/COX8A/PIP4K2C/EHMT2/YWHAE/STEAP3/UBB/RPS27A/KMT5A/MLST8/NELFE/NELFB/ELOB/DAXX/MTA2/PCNA/RMI2/RFC2/CNOT11/PRDX2/COX4I1/PMAIP1	28
HMGA1	R-HSA-69541	Stabilization of p53	8/372	43/8827	0.186046511627907	4.41460365091273	4.7078757246587	0.000366081943151889	0.00472119471513126	0.00357001870756712	PSMD14/PSMD13/UBB/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4	8
HMGA1	R-HSA-9604323	Negative regulation of NOTCH4 signaling	8/372	43/8827	0.186046511627907	4.41460365091273	4.7078757246587	0.000366081943151889	0.00472119471513126	0.00357001870756712	PSMD14/PSMD13/UBB/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4	8
HMGA1	R-HSA-9929356	GSK3B-mediated proteasomal degradation of PD-L1(CD274)	8/372	43/8827	0.186046511627907	4.41460365091273	4.7078757246587	0.000366081943151889	0.00472119471513126	0.00357001870756712	PSMD14/PSMD13/UBB/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4	8
HMGA1	R-HSA-5632684	Hedgehog 'on' state	10/372	66/8827	0.151515151515152	3.59522645812968	4.43881467617534	0.00040022296524082	0.00507850575756135	0.00384020606116376	PSMD14/PSMD13/UBB/RPS27A/GRK2/ULK3/PSMA7/PSMD2/PSMC2/PSMB4	10
HMGA1	R-HSA-68886	M Phase	30/372	369/8827	0.0813008130081301	1.92914590436227	3.82436984452364	0.000402840474530267	0.00507850575756135	0.00384020606116376	SPC25/AURKB/TUBG2/MAD2L1/CDC20/CDCA8/CDCA5/TUBA1C/HSP90AA1/PSMD14/PSMD13/RANGAP1/YWHAE/RAN/UBB/CHMP4C/ANAPC15/RPS27A/KMT5A/MAPK3/NUP37/PLK1/RCC1/TUBB/SKA1/PSMA7/PSMD2/PSMC2/PSMB4/NCAPD2	30
HMGA1	R-HSA-351202	Metabolism of polyamines	8/372	44/8827	0.181818181818182	4.31427174975562	4.62263536393763	0.000431265960945891	0.00531736712287131	0.00402082550054815	PSMD14/PSMD13/SMS/AMD1/PSMA7/PSMD2/PSMC2/PSMB4	8
HMGA1	R-HSA-8941858	Regulation of RUNX3 expression and activity	8/372	44/8827	0.181818181818182	4.31427174975562	4.62263536393763	0.000431265960945891	0.00531736712287131	0.00402082550054815	PSMD14/PSMD13/UBB/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4	8
HMGA1	R-HSA-382556	ABC-family proteins mediated transport	11/372	79/8827	0.139240506329114	3.30396760582551	4.31451668212058	0.00044057402264693	0.00537308753706364	0.0040629595223504	ABCA3/ABCF1/PSMD14/PSMD13/UBB/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4/EIF2S2	11
HMGA1	R-HSA-390471	Association of TriC/CCT with target proteins during biosynthesis	7/372	34/8827	0.205882352941176	4.88527830487033	4.76090680809984	0.000447507645538751	0.00539896320746752	0.00408252588912545	FBXW9/NOP56/CCT2/CCT7/CCT5/CCT4/CCT3	7
HMGA1	R-HSA-110373	Resolution of AP sites via the multiple-nucleotide patch replacement pathway	6/372	25/8827	0.24	5.69483870967742	4.93056427331796	0.00048178183123132	0.00567249018448158	0.00428935837197875	FEN1/POLE/PCNA/RFC2/POLD3/POLD2	6
HMGA1	R-HSA-5619084	ABC transporter disorders	9/372	56/8827	0.160714285714286	3.81350806451613	4.43010732678281	0.000497379755277249	0.00567249018448158	0.00428935837197875	ABCA3/PSMD14/PSMD13/UBB/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4	9
HMGA1	R-HSA-5610780	Degradation of GLI1 by the proteasome	8/372	45/8827	0.177777777777778	4.2183990442055	4.53989759387903	0.000505569535158786	0.00567249018448158	0.00428935837197875	PSMD14/PSMD13/UBB/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4	8
HMGA1	R-HSA-5610783	Degradation of GLI2 by the proteasome	8/372	45/8827	0.177777777777778	4.2183990442055	4.53989759387903	0.000505569535158786	0.00567249018448158	0.00428935837197875	PSMD14/PSMD13/UBB/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4	8
HMGA1	R-HSA-5610785	GLI3 is processed to GLI3R by the proteasome	8/372	45/8827	0.177777777777778	4.2183990442055	4.53989759387903	0.000505569535158786	0.00567249018448158	0.00428935837197875	PSMD14/PSMD13/UBB/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4	8
HMGA1	R-HSA-5676590	NIK-->noncanonical NF-kB signaling	8/372	45/8827	0.177777777777778	4.2183990442055	4.53989759387903	0.000505569535158786	0.00567249018448158	0.00428935837197875	PSMD14/PSMD13/UBB/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4	8
HMGA1	R-HSA-9929491	SPOP-mediated proteasomal degradation of PD-L1(CD274)	8/372	45/8827	0.177777777777778	4.2183990442055	4.53989759387903	0.000505569535158786	0.00567249018448158	0.00428935837197875	PSMD14/PSMD13/UBB/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4	8
HMGA1	R-HSA-5678895	Defective CFTR causes cystic fibrosis	8/372	46/8827	0.173913043478261	4.12669471715755	4.45952941276285	0.000589913519107974	0.00655329671721927	0.00495539652319986	PSMD14/PSMD13/UBB/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4	8
HMGA1	R-HSA-9932298	Degradation of CRY and PER proteins	8/372	47/8827	0.170212765957447	4.03889270189888	4.38140765508078	0.000685272298971879	0.00751745075488797	0.00568445943187889	PSMD14/PSMD13/UBB/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4	8
HMGA1	R-HSA-69275	G2/M Transition	18/372	183/8827	0.0983606557377049	2.3339502908514	3.82476218910088	0.00069155739389122	0.00751745075488797	0.00568445943187889	AURKA/TUBG2/TUBA1C/HSP90AA1/PSMD14/PSMD13/FKBPL/YWHAE/UBB/RPS27A/MYBL2/PLK1/TUBB/PPME1/PSMA7/PSMD2/PSMC2/PSMB4	18
HMGA1	R-HSA-68867	Assembly of the pre-replicative complex	13/372	110/8827	0.118181818181818	2.80427663734115	3.99404147913255	0.000696832750798252	0.00751745075488797	0.00568445943187889	PSMD14/PSMD13/UBB/ANAPC15/RPS27A/GMNN/MCM7/MCM3/ORC5/PSMA7/PSMD2/PSMC2/PSMB4	13
HMGA1	R-HSA-6804760	Regulation of TP53 Activity through Methylation	5/372	18/8827	0.277777777777778	6.59124850657109	4.98056220105048	0.000703504749788982	0.00751745075488797	0.00568445943187889	SMYD2/EHMT2/UBB/RPS27A/KMT5A	5
HMGA1	R-HSA-69017	CDK-mediated phosphorylation and removal of Cdc6	9/372	59/8827	0.152542372881356	3.61960087479497	4.23455216795686	0.000738053215533825	0.00781222365876369	0.00590735741529556	PSMD14/PSMD13/UBB/ANAPC15/RPS27A/PSMA7/PSMD2/PSMC2/PSMB4	9
HMGA1	R-HSA-9759194	Nuclear events mediated by NFE2L2	11/372	84/8827	0.130952380952381	3.10730286738351	4.07036155282511	0.000750218065946416	0.00786677261674653	0.00594860561881762	TALDO1/PSMD14/PSMD13/UBB/BCL2L1/RPS27A/RELA/PSMA7/PSMD2/PSMC2/PSMB4	11
HMGA1	R-HSA-73933	Resolution of Abasic Sites (AP sites)	7/372	37/8827	0.189189189189189	4.4891746585295	4.4609336071667	0.000768074433721399	0.00797943995032786	0.00603380110701216	UNG/FEN1/POLE/PCNA/RFC2/POLD3/POLD2	7
HMGA1	R-HSA-453274	Mitotic G2-G2/M phases	18/372	185/8827	0.0972972972972973	2.30871839581517	3.77330200011108	0.000786275691829012	0.00801243099503464	0.00605874789567307	AURKA/TUBG2/TUBA1C/HSP90AA1/PSMD14/PSMD13/FKBPL/YWHAE/UBB/RPS27A/MYBL2/PLK1/TUBB/PPME1/PSMA7/PSMD2/PSMC2/PSMB4	18
