Cluster	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
CENPA	R-HSA-68886	M Phase	64/296	370/8877	0.172972972972973	5.18743608473338	15.2808104354844	3.76804619624836e-29	6.05525023737112e-26	6.05525023737112e-26	CKAP5/NEK2/SGO2/VRK1/CDC20/CDCA8/PLK4/LMNB1/KIF23/FBXO5/ZWINT/NDC1/PPP1CC/CENPE/KIF18A/BUB1B/NUP205/KIF20A/HAUS8/NDC80/CENPL/PTTG1/PSMA4/BUB1/H2AX/NCAPG/NUP210/KIF2C/UBE2C/PSMD14/SGO1/RAN/TUBG1/NCAPD2/NUP107/ERCC6L/SKA1/NCAPH/DYNLL1/PSMD2/ZWILCH/CENPU/MASTL/AURKB/RCC1/TUBB/NUP37/ODF2/SPC25/CENPO/NCAPG2/CENPI/TUBA1C/CCNB1/MAD2L1/PLK1/CCNB2/CDK1/RPS27A/CENPM/BIRC5/CDCA5/NUF2/ESPL1	64
CENPA	R-HSA-2555396	Mitotic Metaphase and Anaphase	49/296	214/8877	0.228971962616822	6.86683821672139	16.134755666023	4.61709634072967e-28	3.70983690977629e-25	3.70983690977629e-25	CKAP5/SGO2/VRK1/CDC20/CDCA8/LMNB1/FBXO5/ZWINT/NDC1/PPP1CC/CENPE/KIF18A/BUB1B/NUP205/NDC80/CENPL/PTTG1/PSMA4/BUB1/KIF2C/UBE2C/PSMD14/SGO1/RAN/NUP107/ERCC6L/SKA1/DYNLL1/PSMD2/ZWILCH/CENPU/AURKB/RCC1/NUP37/SPC25/CENPO/CENPI/TUBA1C/CCNB1/MAD2L1/PLK1/CCNB2/CDK1/RPS27A/CENPM/BIRC5/CDCA5/NUF2/ESPL1	49
CENPA	R-HSA-68882	Mitotic Anaphase	48/296	213/8877	0.225352112676056	6.75827940616673	15.798245754548	3.70298784256577e-27	1.98356715433439e-24	1.9835671543344e-24	CKAP5/SGO2/VRK1/CDC20/CDCA8/LMNB1/ZWINT/NDC1/PPP1CC/CENPE/KIF18A/BUB1B/NUP205/NDC80/CENPL/PTTG1/PSMA4/BUB1/KIF2C/UBE2C/PSMD14/SGO1/RAN/NUP107/ERCC6L/SKA1/DYNLL1/PSMD2/ZWILCH/CENPU/AURKB/RCC1/NUP37/SPC25/CENPO/CENPI/TUBA1C/CCNB1/MAD2L1/PLK1/CCNB2/CDK1/RPS27A/CENPM/BIRC5/CDCA5/NUF2/ESPL1	48
CENPA	R-HSA-69620	Cell Cycle Checkpoints	52/296	273/8877	0.19047619047619	5.71235521235521	14.6877304473974	1.09912678027083e-25	4.41574183973807e-23	4.41574183973807e-23	CKAP5/SGO2/CDC20/CDCA8/CHEK1/CDC25A/ZWINT/PPP1CC/CCNA2/CENPE/KIF18A/BUB1B/CDC25C/CCNE1/NDC80/CENPL/ORC1/CDC6/PSMA4/BUB1/H2AX/KIF2C/UBE2C/PSMD14/GTSE1/SGO1/DBF4/CDK2/NUP107/ERCC6L/SKA1/DYNLL1/PSMD2/ZWILCH/CENPU/AURKB/NUP37/SPC25/CENPO/CENPI/RFC4/CCNB1/MAD2L1/MCM10/PLK1/CCNB2/CDK1/RPS27A/CENPM/BIRC5/RHNO1/NUF2	52
CENPA	R-HSA-68877	Mitotic Prometaphase	44/296	194/8877	0.22680412371134	6.80182502089719	15.1745612314395	4.82663954308873e-25	1.55128194914872e-22	1.55128194914872e-22	CKAP5/NEK2/SGO2/CDC20/CDCA8/PLK4/ZWINT/PPP1CC/CENPE/KIF18A/BUB1B/HAUS8/NDC80/CENPL/BUB1/NCAPG/KIF2C/SGO1/TUBG1/NCAPD2/NUP107/ERCC6L/SKA1/NCAPH/DYNLL1/ZWILCH/CENPU/AURKB/TUBB/NUP37/ODF2/SPC25/CENPO/CENPI/TUBA1C/CCNB1/MAD2L1/PLK1/CCNB2/CDK1/CENPM/BIRC5/CDCA5/NUF2	44
CENPA	R-HSA-2500257	Resolution of Sister Chromatid Cohesion	35/296	118/8877	0.296610169491525	8.89529890059551	16.034959523894	2.70992567108626e-24	7.25808425572604e-22	7.25808425572604e-22	CKAP5/SGO2/CDC20/CDCA8/ZWINT/PPP1CC/CENPE/KIF18A/BUB1B/NDC80/CENPL/BUB1/KIF2C/SGO1/NUP107/ERCC6L/SKA1/DYNLL1/ZWILCH/CENPU/AURKB/NUP37/SPC25/CENPO/CENPI/TUBA1C/CCNB1/MAD2L1/PLK1/CCNB2/CDK1/CENPM/BIRC5/CDCA5/NUF2	35
CENPA	R-HSA-2467813	Separation of Sister Chromatids	39/296	169/8877	0.230769230769231	6.92073804573804	14.432632067065	1.48982719524159e-22	3.42021757536176e-20	3.42021757536176e-20	CKAP5/SGO2/CDC20/CDCA8/ZWINT/PPP1CC/CENPE/KIF18A/BUB1B/NDC80/CENPL/PTTG1/PSMA4/BUB1/KIF2C/UBE2C/PSMD14/SGO1/NUP107/ERCC6L/SKA1/DYNLL1/PSMD2/ZWILCH/CENPU/AURKB/NUP37/SPC25/CENPO/CENPI/TUBA1C/MAD2L1/PLK1/RPS27A/CENPM/BIRC5/CDCA5/NUF2/ESPL1	39
CENPA	R-HSA-141424	Amplification of signal from the kinetochores	30/296	92/8877	0.326086956521739	9.77930376028202	15.7205833584397	2.67747554521701e-22	4.78078133462637e-20	4.78078133462637e-20	CKAP5/SGO2/CDC20/CDCA8/ZWINT/PPP1CC/CENPE/KIF18A/BUB1B/NDC80/CENPL/BUB1/KIF2C/SGO1/NUP107/ERCC6L/SKA1/DYNLL1/ZWILCH/CENPU/AURKB/NUP37/SPC25/CENPO/CENPI/MAD2L1/PLK1/CENPM/BIRC5/NUF2	30
CENPA	R-HSA-141444	Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal	30/296	92/8877	0.326086956521739	9.77930376028202	15.7205833584397	2.67747554521701e-22	4.78078133462637e-20	4.78078133462637e-20	CKAP5/SGO2/CDC20/CDCA8/ZWINT/PPP1CC/CENPE/KIF18A/BUB1B/NDC80/CENPL/BUB1/KIF2C/SGO1/NUP107/ERCC6L/SKA1/DYNLL1/ZWILCH/CENPU/AURKB/NUP37/SPC25/CENPO/CENPI/MAD2L1/PLK1/CENPM/BIRC5/NUF2	30
CENPA	R-HSA-69618	Mitotic Spindle Checkpoint	31/296	109/8877	0.284403669724771	8.52922762211753	14.6892274841781	5.24050624842791e-21	7.65590321929423e-19	7.65590321929423e-19	CKAP5/SGO2/CDC20/CDCA8/ZWINT/PPP1CC/CENPE/KIF18A/BUB1B/NDC80/CENPL/BUB1/KIF2C/UBE2C/SGO1/NUP107/ERCC6L/SKA1/DYNLL1/ZWILCH/CENPU/AURKB/NUP37/SPC25/CENPO/CENPI/MAD2L1/PLK1/CENPM/BIRC5/NUF2	31
CENPA	R-HSA-9648025	EML4 and NUDC in mitotic spindle formation	31/296	109/8877	0.284403669724771	8.52922762211753	14.6892274841781	5.24050624842791e-21	7.65590321929423e-19	7.65590321929423e-19	CKAP5/SGO2/CDC20/CDCA8/ZWINT/PPP1CC/CENPE/KIF18A/BUB1B/NDC80/CENPL/BUB1/KIF2C/SGO1/NUP107/ERCC6L/SKA1/DYNLL1/ZWILCH/CENPU/AURKB/NUP37/SPC25/CENPO/CENPI/TUBA1C/MAD2L1/PLK1/CENPM/BIRC5/NUF2	31
CENPA	R-HSA-5663220	RHO GTPases Activate Formins	32/296	132/8877	0.242424242424242	7.27027027027027	13.4796579141507	2.41964090263483e-19	3.24030244211181e-17	3.24030244211181e-17	CKAP5/SGO2/CDC20/CDCA8/ZWINT/PPP1CC/CENPE/KIF18A/BUB1B/NDC80/CENPL/BUB1/KIF2C/SGO1/NUP107/ERCC6L/SKA1/DYNLL1/ZWILCH/CENPU/AURKB/NUP37/SPC25/CENPO/CENPI/TUBA1C/MAD2L1/PLK1/CENPM/BIRC5/NUF2/PFN2	32
CENPA	R-HSA-453274	Mitotic G2-G2/M phases	32/296	185/8877	0.172972972972973	5.18743608473338	10.6895579967326	8.61175890088112e-15	1.06454588874738e-12	1.06454588874738e-12	CKAP5/NEK2/FOXM1/PLK4/CDC25A/MYBL2/CCNA2/HMMR/CDC25C/HAUS8/TPX2/PSMA4/TICRR/AURKA/BORA/PSMD14/GTSE1/SGO1/TUBG1/CDK2/DYNLL1/PSMD2/HJURP/E2F1/TUBB/ODF2/TUBA1C/CCNB1/PLK1/CCNB2/CDK1/RPS27A	32
CENPA	R-HSA-69275	G2/M Transition	31/296	183/8877	0.169398907103825	5.08025033229951	10.3582905088817	4.21073618504069e-14	4.83332360668599e-12	4.83332360668599e-12	CKAP5/NEK2/FOXM1/PLK4/CDC25A/MYBL2/CCNA2/HMMR/CDC25C/HAUS8/TPX2/PSMA4/TICRR/AURKA/BORA/PSMD14/GTSE1/SGO1/TUBG1/CDK2/DYNLL1/PSMD2/HJURP/TUBB/ODF2/TUBA1C/CCNB1/PLK1/CCNB2/CDK1/RPS27A	31
CENPA	R-HSA-453279	Mitotic G1 phase and G1/S transition	26/296	137/8877	0.18978102189781	5.69150720063129	10.2778554602247	3.38247794707941e-13	3.62376137397107e-11	3.62376137397107e-11	POLE3/FBXO5/CDC25A/MYBL2/CCNA2/E2F2/CCNE1/ORC1/CDC6/PSMA4/E2F6/TFDP1/PSMD14/POLE2/PCNA/DBF4/CDK2/PSMD2/GMNN/E2F1/CKS1B/CCNB1/MCM10/RRM2/CDK1/RPS27A	26
CENPA	R-HSA-69206	G1/S Transition	24/296	119/8877	0.201680672268908	6.04837610719964	10.2969419470085	7.09428712600075e-13	7.125324632177e-11	7.125324632177e-11	POLE3/FBXO5/CDC25A/CCNA2/CCNE1/ORC1/CDC6/PSMA4/E2F6/TFDP1/PSMD14/POLE2/PCNA/DBF4/CDK2/PSMD2/GMNN/E2F1/CKS1B/CCNB1/MCM10/RRM2/CDK1/RPS27A	24
CENPA	R-HSA-195258	RHO GTPase Effectors	37/296	288/8877	0.128472222222222	3.85286458333333	9.1409566922904	9.63064088965465e-13	9.10378818216178e-11	9.10378818216178e-11	CKAP5/SGO2/CDC20/CDCA8/ZWINT/PPP1CC/CENPE/KIF18A/BUB1B/CDC25C/WIPF3/NDC80/CENPL/BUB1/H2AX/KIF2C/SGO1/KIF14/NUP107/ERCC6L/SKA1/DYNLL1/ZWILCH/CENPU/CIT/AURKB/NUP37/SPC25/CENPO/CENPI/TUBA1C/MAD2L1/PLK1/CENPM/BIRC5/NUF2/PFN2	37
CENPA	R-HSA-69273	Cyclin A/B1/B2 associated events during G2/M transition	13/296	32/8877	0.40625	12.1833826013514	11.7702260843483	9.54230815211972e-12	8.51916066692022e-10	8.51916066692022e-10	FOXM1/CDC25A/CCNA2/CDC25C/TICRR/BORA/SGO1/CDK2/HJURP/CCNB1/PLK1/CCNB2/CDK1	13
CENPA	R-HSA-174143	APC/C-mediated degradation of cell cycle proteins	18/296	74/8877	0.243243243243243	7.29483199415632	10.0988100545053	2.08888121150419e-11	1.67841605344362e-09	1.67841605344362e-09	NEK2/CDC20/FBXO5/CCNA2/BUB1B/PTTG1/PSMA4/AURKA/UBE2C/PSMD14/CDK2/PSMD2/AURKB/CCNB1/MAD2L1/PLK1/CDK1/RPS27A	18
CENPA	R-HSA-453276	Regulation of mitotic cell cycle	18/296	74/8877	0.243243243243243	7.29483199415632	10.0988100545053	2.08888121150419e-11	1.67841605344362e-09	1.67841605344362e-09	NEK2/CDC20/FBXO5/CCNA2/BUB1B/PTTG1/PSMA4/AURKA/UBE2C/PSMD14/CDK2/PSMD2/AURKB/CCNB1/MAD2L1/PLK1/CDK1/RPS27A	18
CENPA	R-HSA-69242	S Phase	22/296	149/8877	0.147651006711409	4.42803373843642	7.83729879237861	3.62919408234918e-09	2.77719756682626e-07	2.77719756682626e-07	POLE3/CDC25A/CCNA2/CCNE1/GINS4/ORC1/CDC6/PSMA4/TFDP1/UBE2C/PSMD14/POLE2/PCNA/CDK2/GINS1/PSMD2/GMNN/E2F1/CKS1B/RFC4/RPS27A/CDCA5	22
CENPA	R-HSA-1538133	G0 and Early G1	10/296	27/8877	0.37037037037037	11.1073573573574	9.76862456983195	7.45450216564277e-09	5.44517499099452e-07	5.44517499099452e-07	CDC25A/MYBL2/CCNA2/CCNE1/CDC6/TFDP1/PCNA/CDK2/E2F1/CDK1	10
CENPA	R-HSA-69205	G1/S-Specific Transcription	10/296	28/8877	0.357142857142857	10.710666023166	9.55798813855639	1.12567902158203e-08	7.86507038122746e-07	7.86507038122746e-07	FBXO5/CCNE1/ORC1/CDC6/E2F6/TFDP1/PCNA/E2F1/RRM2/CDK1	10
CENPA	R-HSA-176814	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	14/296	63/8877	0.222222222222222	6.66441441441441	8.3796199537223	1.3274968077022e-08	8.888697374906e-07	8.888697374906e-07	NEK2/CDC20/CCNA2/BUB1B/PTTG1/PSMA4/UBE2C/PSMD14/PSMD2/CCNB1/MAD2L1/PLK1/CDK1/RPS27A	14
CENPA	R-HSA-69306	DNA Replication	22/296	161/8877	0.136645962732919	4.09799395668961	7.36750509384897	1.57713098860867e-08	1.01377979947765e-06	1.01377979947765e-06	POLE3/MGME1/CCNA2/CCNE1/GINS4/ORC1/CDC6/PSMA4/H2AX/UBE2C/PSMD14/POLE2/PCNA/DBF4/CDK2/GINS1/PSMD2/GMNN/SSBP1/RFC4/MCM10/RPS27A	22
CENPA	R-HSA-176408	Regulation of APC/C activators between G1/S and early anaphase	14/296	67/8877	0.208955223880597	6.26653892698669	8.03637690739171	3.08089735150381e-08	1.90423155533332e-06	1.90423155533332e-06	CDC20/FBXO5/CCNA2/BUB1B/PSMA4/UBE2C/PSMD14/CDK2/PSMD2/CCNB1/MAD2L1/PLK1/CDK1/RPS27A	14
CENPA	R-HSA-69481	G2/M Checkpoints	20/296	141/8877	0.141843971631206	4.25388154111558	7.23336754458441	3.8259737906462e-08	2.27716291909942e-06	2.27716291909942e-06	CHEK1/CDC25A/CCNA2/CDC25C/ORC1/CDC6/PSMA4/H2AX/PSMD14/GTSE1/DBF4/CDK2/PSMD2/RFC4/CCNB1/MCM10/CCNB2/CDK1/RPS27A/RHNO1	20
CENPA	R-HSA-983189	Kinesins	12/296	50/8877	0.24	7.19756756756757	8.16178707059303	5.90272896209654e-08	3.38774480074612e-06	3.38774480074612e-06	KIF23/KIF11/CENPE/KIF18A/KIF20A/RACGAP1/KIF2C/KIFC1/KIF15/TUBA1C/KIF4A/KIF18B	12
CENPA	R-HSA-69239	Synthesis of DNA	17/296	107/8877	0.158878504672897	4.76474488507199	7.27634354098453	7.58971206134076e-08	4.20574733881883e-06	4.20574733881883e-06	POLE3/CCNA2/CCNE1/GINS4/ORC1/CDC6/PSMA4/UBE2C/PSMD14/POLE2/PCNA/CDK2/GINS1/PSMD2/GMNN/RFC4/RPS27A	17
CENPA	R-HSA-176409	APC/C:Cdc20 mediated degradation of mitotic proteins	13/296	62/8877	0.209677419354839	6.28819747166521	7.76028912284127	9.27064964209188e-08	4.96597799161388e-06	4.96597799161388e-06	NEK2/CDC20/CCNA2/BUB1B/PTTG1/PSMA4/UBE2C/PSMD14/PSMD2/CCNB1/MAD2L1/CDK1/RPS27A	13
CENPA	R-HSA-2565942	Regulation of PLK1 Activity at G2/M Transition	15/296	86/8877	0.174418604651163	5.23079038340666	7.32212511399082	1.26569984118051e-07	6.56122466057121e-06	6.56122466057121e-06	CKAP5/NEK2/PLK4/HAUS8/AURKA/BORA/TUBG1/DYNLL1/TUBB/ODF2/CCNB1/PLK1/CCNB2/CDK1/RPS27A	15
CENPA	R-HSA-4615885	SUMOylation of DNA replication proteins	11/296	45/8877	0.244444444444444	7.33085585585586	7.90723604435879	1.73793431401709e-07	8.72768888320458e-06	8.72768888320458e-06	CDCA8/NDC1/NUP205/AURKA/NUP210/PCNA/NUP107/AURKB/NUP37/SUMO2/BIRC5	11
CENPA	R-HSA-73886	Chromosome Maintenance	17/296	118/8877	0.14406779661017	4.32057375171782	6.74392019545756	3.27841538967742e-07	1.596488948852e-05	1.596488948852e-05	DSCC1/CCNA2/MIS18A/POLR2D/CENPL/H2AX/PCNA/CDK2/HJURP/CENPU/DKC1/CENPO/NPM1/CENPI/RFC4/OIP5/CENPM	17
CENPA	R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	11/296	48/8877	0.229166666666667	6.87267736486487	7.57681273713705	3.53804402536332e-07	1.67224610257613e-05	1.67224610257613e-05	CCNA2/CDC25C/CCNE1/TFDP1/AURKA/PCNA/CDK2/E2F1/NPM1/CCNB1/CDK1	11
CENPA	R-HSA-156711	Polo-like kinase mediated events	7/296	16/8877	0.4375	13.1205658783784	9.01212217648851	3.77322144666428e-07	1.73244767565414e-05	1.73244767565414e-05	FOXM1/CDC25A/MYBL2/CDC25C/CCNB1/PLK1/CCNB2	7
CENPA	R-HSA-8854518	AURKA Activation by TPX2	13/296	71/8877	0.183098591549296	5.49110201751047	7.05632061626312	4.9501639908998e-07	2.20969820371555e-05	2.20969820371555e-05	CKAP5/NEK2/PLK4/HMMR/HAUS8/TPX2/AURKA/TUBG1/DYNLL1/TUBB/ODF2/PLK1/CDK1	13
CENPA	R-HSA-2514853	Condensation of Prometaphase Chromosomes	6/296	11/8877	0.545454545454545	16.3581081081081	9.46576570648575	5.24483282211892e-07	2.27795847166084e-05	2.27795847166084e-05	NCAPG/NCAPD2/NCAPH/CCNB1/CCNB2/CDK1	6
CENPA	R-HSA-2980766	Nuclear Envelope Breakdown	11/296	52/8877	0.211538461538462	6.34400987525988	7.17789528162024	8.3967525293317e-07	3.55094245122001e-05	3.55094245122001e-05	VRK1/LMNB1/NDC1/NUP205/NUP210/NUP107/NUP37/CCNB1/PLK1/CCNB2/CDK1	11
CENPA	R-HSA-72203	Processing of Capped Intron-Containing Pre-mRNA	27/296	285/8877	0.0947368421052632	2.84114509246088	5.86744276406617	8.69412897570311e-07	3.58242699075767e-05	3.58242699075767e-05	HNRNPA2B1/SNRNP40/SRSF7/CSTF2/C9orf78/NDC1/HNRNPC/EIF4A3/NUP205/SF3B6/USP39/POLR2D/SNRPG/EFTUD2/NUP210/NUP107/HNRNPD/SRSF3/SLBP/NUP37/PRPF19/SF3B4/CPSF3/RPS27A/RBM17/ALYREF/SRSF1	27
CENPA	R-HSA-5693567	HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	16/296	117/8877	0.136752136752137	4.1011781011781	6.27123590122445	1.49794460287648e-06	6.01799244205627e-05	6.01799244205627e-05	POLE3/RAD51AP1/CHEK1/CCNA2/RAD51/GEN1/H2AX/POLE2/PCNA/CDK2/TIPIN/SUMO2/EME1/RFC4/RPS27A/RHNO1	16
CENPA	R-HSA-176187	Activation of ATR in response to replication stress	9/296	37/8877	0.243243243243243	7.29483199415632	7.12597713250096	2.46656362531194e-06	9.66772620945436e-05	9.66772620945436e-05	CHEK1/CDC25A/CDC25C/ORC1/CDC6/DBF4/CDK2/RFC4/MCM10	9
CENPA	R-HSA-5693532	DNA Double-Strand Break Repair	18/296	151/8877	0.119205298013245	3.57495077859316	5.92700580175494	2.5458355594561e-06	9.740851771538e-05	9.740851771538e-05	POLE3/RAD51AP1/CHEK1/CCNA2/KPNA2/RAD51/GEN1/H2AX/POLE2/PCNA/CDK2/TIPIN/SUMO2/EME1/RFC4/DCLRE1C/RPS27A/RHNO1	18
CENPA	R-HSA-2995410	Nuclear Envelope (NE) Reassembly	12/296	70/8877	0.171428571428571	5.14111969111969	6.46008684349245	2.84584916158053e-06	0.000106355339596742	0.000106355339596742	VRK1/LMNB1/NDC1/NUP205/RAN/NUP107/RCC1/NUP37/TUBA1C/CCNB1/CCNB2/CDK1	12
CENPA	R-HSA-5693538	Homology Directed Repair	16/296	123/8877	0.130081300813008	3.90112063282795	6.01728558153849	2.9397920796327e-06	0.000107369224362949	0.000107369224362949	POLE3/RAD51AP1/CHEK1/CCNA2/RAD51/GEN1/H2AX/POLE2/PCNA/CDK2/TIPIN/SUMO2/EME1/RFC4/RPS27A/RHNO1	16
CENPA	R-HSA-179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	11/296	60/8877	0.183333333333333	5.49814189189189	6.49282813202739	3.75542452243354e-06	0.000134110382390015	0.000134110382390015	NEK2/CDC20/CCNA2/BUB1B/PSMA4/UBE2C/PSMD14/PSMD2/MAD2L1/CDK1/RPS27A	11
CENPA	R-HSA-68962	Activation of the pre-replicative complex	8/296	32/8877	0.25	7.49746621621622	6.8384181303999	7.27473096699006e-06	0.000254141144868544	0.000254141144868544	POLE3/ORC1/CDC6/POLE2/DBF4/CDK2/GMNN/MCM10	8
CENPA	R-HSA-72202	Transport of Mature Transcript to Cytoplasm	12/296	77/8877	0.155844155844156	4.67374517374517	6.01310249220377	7.97785000274224e-06	0.000272774573498016	0.000272774573498016	SRSF7/NDC1/EIF4A3/NUP205/NUP210/NUP107/SRSF3/SLBP/NUP37/CPSF3/ALYREF/SRSF1	12
CENPA	R-HSA-5685942	HDR through Homologous Recombination (HRR)	11/296	65/8877	0.169230769230769	5.0752079002079	6.12427600463157	8.45483068914587e-06	0.000283060685780363	0.000283060685780363	POLE3/RAD51AP1/CHEK1/RAD51/GEN1/POLE2/PCNA/EME1/RFC4/RPS27A/RHNO1	11
CENPA	R-HSA-390450	Folding of actin by CCT/TriC	5/296	10/8877	0.5	14.9949324324324	8.2237140923102	8.75341750638477e-06	0.0002870763659747	0.0002870763659747	CCT7/CCT6A/CCT4/CCT3/CCT8	5
CENPA	R-HSA-180746	Nuclear import of Rev protein	8/296	33/8877	0.242424242424242	7.27027027027027	6.70199987089435	9.327422000629e-06	0.000299783343100216	0.000299783343100216	NDC1/NUP205/NUP210/RAN/NUP107/RCC1/NUP37/NPM1	8
CENPA	R-HSA-606279	Deposition of new CENPA-containing nucleosomes at the centromere	10/296	55/8877	0.181818181818182	5.4527027027027	6.15186885369895	1.12813826744463e-05	0.000348638114573753	0.000348638114573753	MIS18A/CENPL/H2AX/HJURP/CENPU/CENPO/NPM1/CENPI/OIP5/CENPM	10
CENPA	R-HSA-774815	Nucleosome assembly	10/296	55/8877	0.181818181818182	5.4527027027027	6.15186885369895	1.12813826744463e-05	0.000348638114573753	0.000348638114573753	MIS18A/CENPL/H2AX/HJURP/CENPU/CENPO/NPM1/CENPI/OIP5/CENPM	10
CENPA	R-HSA-8953750	Transcriptional Regulation by E2F6	8/296	34/8877	0.235294117647059	7.05643879173291	6.57116738259837	1.18479191997987e-05	0.000359237851963708	0.000359237851963708	CHEK1/RAD51/EZH2/E2F6/TFDP1/CBX3/E2F1/RRM2	8
CENPA	R-HSA-389957	Prefoldin mediated transfer of substrate  to CCT/TriC	7/296	25/8877	0.28	8.39716216216216	6.87859900484177	1.22371296377109e-05	0.000364167913477804	0.000364167913477804	CCT7/VBP1/CCT6A/CCT4/CCT3/CCT8/TUBA1C	7
CENPA	R-HSA-3301854	Nuclear Pore Complex (NPC) Disassembly	8/296	35/8877	0.228571428571429	6.85482625482626	6.44552548477067	1.49185087027849e-05	0.000435891699734098	0.000435891699734098	NDC1/NUP205/NUP210/NUP107/NUP37/CCNB1/CCNB2/CDK1	8
CENPA	R-HSA-9918481	Dengue Virus-Host Interactions	23/296	258/8877	0.0891472868217054	2.67351508485229	5.06636640625447	1.5860453275874e-05	0.000455138364541597	0.000455138364541597	HNRNPA2B1/NEK2/SNRNP40/CLU/SRSF7/CSTF2/HNRNPC/EIF4A3/SF3B6/CGAS/POLR2D/SNRPG/EFTUD2/HNRNPD/SRSF3/ELAVL1/NRBP1/PRPF19/SF3B4/CPSF3/RBM17/ALYREF/SRSF1	23
CENPA	R-HSA-6804114	TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest	6/296	18/8877	0.333333333333333	9.99662162162162	7.09592323240576	1.72870918901769e-05	0.000487374678377443	0.000487374678377443	CDC25C/TFDP1/AURKA/PCNA/CCNB1/CDK1	6
CENPA	R-HSA-177243	Interactions of Rev with host cellular proteins	8/296	36/8877	0.222222222222222	6.66441441441441	6.32471740719732	1.86317272348682e-05	0.000516227339076435	0.000516227339076435	NDC1/NUP205/NUP210/RAN/NUP107/RCC1/NUP37/NPM1	8
CENPA	R-HSA-389958	Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding	7/296	27/8877	0.259259259259259	7.77515015015015	6.54809124492672	2.13449002992596e-05	0.000567325356061963	0.000567325356061963	CCT7/VBP1/CCT6A/CCT4/CCT3/CCT8/TUBA1C	7
CENPA	R-HSA-174184	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	10/296	59/8877	0.169491525423729	5.08302794319744	5.84398189820822	2.15350632979339e-05	0.000567325356061963	0.000567325356061963	CDC20/CCNA2/BUB1B/PSMA4/UBE2C/PSMD14/PSMD2/MAD2L1/CDK1/RPS27A	10
CENPA	R-HSA-8852276	The role of GTSE1 in G2/M progression after G2 checkpoint	10/296	59/8877	0.169491525423729	5.08302794319744	5.84398189820822	2.15350632979339e-05	0.000567325356061963	0.000567325356061963	PSMA4/PSMD14/GTSE1/PSMD2/TUBA1C/CCNB1/PLK1/CCNB2/CDK1/RPS27A	10
CENPA	R-HSA-69202	Cyclin E associated events during G1/S transition	11/296	72/8877	0.152777777777778	4.58178490990991	5.6674359648603	2.31942965023044e-05	0.00060118120127747	0.00060118120127747	CDC25A/CCNA2/CCNE1/PSMA4/TFDP1/PSMD14/CDK2/PSMD2/E2F1/CKS1B/RPS27A	11
CENPA	R-HSA-73894	DNA Repair	25/296	302/8877	0.0827814569536424	2.48260470735636	4.86852420050809	2.41572658539442e-05	0.000616202003607751	0.000616202003607751	POLE3/RAD51AP1/CHEK1/CCNA2/KPNA2/RAD51/GEN1/MBD4/UBE2T/POLR2D/USP1/H2AX/POLE2/PCNA/ACTL6A/CDK2/TIPIN/SUMO2/EME1/PRPF19/RFC4/DCLRE1C/RPS27A/FAAP24/RHNO1	25
CENPA	R-HSA-174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	10/296	60/8877	0.166666666666667	4.99831081081081	5.77134860058914	2.50909910530339e-05	0.000630019103472274	0.000630019103472274	CDC20/PTTG1/PSMA4/AURKA/UBE2C/PSMD14/PSMD2/AURKB/PLK1/RPS27A	10
CENPA	R-HSA-69656	Cyclin A:Cdk2-associated events at S phase entry	11/296	74/8877	0.148648648648649	4.45795288531775	5.5475999039642	3.02309514841425e-05	0.000747402139000262	0.000747402139000262	CDC25A/CCNA2/CCNE1/PSMA4/TFDP1/PSMD14/CDK2/PSMD2/E2F1/CKS1B/RPS27A	11
CENPA	R-HSA-72187	mRNA 3'-end processing	16/296	148/8877	0.108108108108108	3.24214755295836	5.10855827467184	3.19786792569333e-05	0.000778632387361998	0.000778632387361998	HNRNPA2B1/SRSF7/CSTF2/HNRNPC/EIF4A3/SF3B6/POLR2D/SNRPG/HNRNPD/SRSF3/SF3B4/CPSF3/RPS27A/RBM17/ALYREF/SRSF1	16
CENPA	R-HSA-389960	Formation of tubulin folding intermediates by CCT/TriC	6/296	20/8877	0.3	8.99695945945946	6.64939482671508	3.41123669888394e-05	0.000818187667926343	0.000818187667926343	CCT7/CCT6A/CCT4/CCT3/CCT8/TUBA1C	6
CENPA	R-HSA-6811434	COPI-dependent Golgi-to-ER retrograde traffic	12/296	89/8877	0.134831460674157	4.04357728515032	5.35944557128133	3.60441012783684e-05	0.000851806922857913	0.000851806922857913	KIF23/KIF11/CENPE/KIF18A/KIF20A/RACGAP1/KIF2C/KIFC1/KIF15/TUBA1C/KIF4A/KIF18B	12
